"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.609697355056074","0","0","0","6.44603531455075E-05","0.0216959205079264","-0.00347400006399905","0.10997003122309","0.354408924511226","0.096582910231094","0.261587673154684","0.604079534097166","0.296525029561644","2.160117621047","0.220597636763357","0.272112244075524","0.248107589453559","0.272443896188402","0.668675124064555","0.252066175147185","0.0562894407764181","-0.976519683519888","-0.21578485853147","0.177425970099492",
"American Samoa","ASM","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.506676304870965","1.0530116539718","2.64394918384131","0.792715268059616","-0.0649241652556468","-0.662724449009513","0.174054275244881","-0.246309778974029",
"Australia","AUS","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.269440001760168","0.231116442989919","0.247436464491335","0.400839694316152","0.270766084830523","0.165482732526356","0.254728252333273","0.241164126450418","0.198986614559177","0.254380024280612","0.306704452184814","0.41446336467481","0.357041686705788","0.292221775913204","0.725107253916756","1.04427873762468","1.87344763776618","2.69120049401672","2.89886898370233","1.00856721258965","0.203278670891114","-0.359540470135073","1.17817818606329","0.815596924839043","0.566221745971214","1.09894081538885","1.24750994723148","1.39622159591063","1.16765189917065","0.0799623024171404","0.984731712936035","3.52722850106973","1.76306592633016","3.97816340004088","1.59280931698433","-4.7047392923212","3.21999214809527","1.68777175508789","3.02068783554861","1.23449413832591","1.57308221325049","0.590003235557393","0.372595410237059","-0.0488274033352422","1.53766158813486","0.611484758928842","-0.257650509872327","0.754220524428942","0.0722371471411387","0.717511219515517","0.625017123335484","0.463883376265258",
"Austria","AUT","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0562674616093327","0.202256785737597","0.173937778554007","0.131320974768343","0.0560681799567772","0.0644795591005594","0.130842716742097","0.167036050604288","0.144732845091077","0.114772927041057","0.122741084814753","0.296955432083112","0.19543940789299","0.261546507567572","0.103419347385818","0.0626925326491757","0.297620025150476","0.254809605358486","0.212580531191138","0.64732895171946","1.02184632851772","0.743983495401872","0.90222171961012","0.619051342585365","0.609730203733557","0.449535677606237","0.796236973621259","0.939127487397037","1.26823304186135","1.51934310179015","2.79258961320941","1.53000641266844","2.69616243689825","2.6155057501082","2.66369151009772","25.7169931494487","4.78406240220846","20.3090536202671","6.45825690041785","3.87251675390701","-3.65244304138458","8.83636576331772","4.5051822282906","2.56421001969791","-0.197784974132609","-0.560119576025427","-6.79971253925712","2.42252934331562","-5.91530247350789","-1.61172645566481","0.174756018006983","4.35861764886648",
"Azerbaijan","AZE","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.122759775894386","0.000100953044359307","0.000449805266523281","","0.0144135986943897","10.3905930807435","15.3588516816495","22.7516695487301","27.2779142904035","30.3286358394889","27.5243995551098","29.1336001322262","9.26796495420707","6.21529999073073","5.71136321488284","5.38658127299259","6.43023811105205","1.99271656440136","2.64082880853898","6.04694501434351","6.79632854454764","6.2751635273064","3.73756542476152","5.04775838195179","1.93305225681025","0.14094458510172",
"Burundi","BDI","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0981203760762586","0.011176645608997","0.00946918009212898","0.00502535460174778","0.00452635567276932","0.000515787024307519","0.00235963127430407","0","0.0144812280698762","0.0111243966126535","0.0600325389362154","0","0","0","-0.0295343441697912","-1.34215137162721","-0.00104388517885128","0","-0.00058859359382024","0","0","0","0.00258309704559535","0.0360779608712964","","","","","0.00680136306458231","0.00101314243835617","0.00490246502438684","0.00138078179675634","0.000366756695080825","","0.0290326690467675","0.0745928632996435","0.0407944936261879",
"Belgium","BEL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.651534197139597","0.690773039070099","0.475686020974405","0.563423924368971","0.854852201826283","0.362098899450031","0.494713528946594","0.56157717385648","0.552878227965055","1.15262411111945","0.154562059209753","0.0991024364514005","-0.0749870302182254","0.406862529113006","0.351375705946636","0.343683743873695","1.43560857386386","1.86234552529022","2.33159020247678","3.94970056684741","3.07523802968048","2.97890847394932","4.85855682551294","2.18205803514972","0.560011791229325","4.02846152128542","2.87467005709781","2.8697621461308","11.1575001955561","47.3596107375427","36.4714779710626","42.512240460582","3.45219479750913","12.2817329434309","9.41114900942278","8.43585987028478","12.2791987723086","17.7222560450955","43.1555707283894","6.89894870021208","13.8811775260981","24.6700682499188","8.36327108666319","-2.37051729187159","-0.0781169299331051","1.58545696749609","7.25852898705755","-1.05420184204344","-6.62645482048669","-4.77947203848438","-3.59539134090613","7.67158361679104",
"Benin","BEN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","0","0","0","0","0","0.0166444037723153","0","0.00228025533140872","0.0417666888316887","0.0495927125578088","0.0450685849769339","0","0","0","-1.33695978247465","-4.20787402186667","-3.33330508969958","-6.06044552029751","-4.51936043428074","-1.01293387036722","-1.29883118700527","-0.971036924232711","-1.19676949695717","-0.0746258434618879","-0.873869122459278","-0.775535894039716","-1.96273816052401","-0.677806282500101","-0.753659061880949","-0.633329017221975","-1.71310489407932","-0.947658513884846","-0.957358177955745","-1.49946976064815","-1.29060104885965","-1.2560446816481","-1.48290580356129","0.558551503974886","0.362013828054893","0.468048586353936","0.130063529325309","0.287134027466074","0.147035857495041","0.25120652012438","0.0685053928471651","0.188647207295948","0.137537146818062","0.250232372267278",
"Burkina Faso","BFA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","0.0505902194089586","0.0723425262770678","0.0256004020425716","0.0327079103998131","0.0521827508141261","0.0205893002936806","0.00155543615084145","0.00168933945440022","0.0131095226583986","0.00187467338920473","0.000684987798514879","0.00193237577739572","0.00196434383841174","0.00452101584369892","0.0064170027428608","0.0299619772748445","-0.0177648175272324","0.00425951049699966","0.00363730068662013","0.0485656416835286","0.361122384891886","0.00841940643633328","0.0253182660628107","0.0427682871587495","0.187701197188543","0.00570209295160618","0.00563071537175125","0.0187286223969071","0.0473713153308797","0.0404669550091745","-0.164129354057897","0.289102788956497","0.753243627825686","-4.13947867225655","-0.751943910163025","-0.155649524148442","0.00675705195662795","0.847435417800334","0.580810574095208","0.433692971676682","0.498789535397597","0.11920842444968","0.393576793421746","0.072792599693787","0.426136388471797","0.101582838636626","-0.0398072903552731","0.131357280525392",
"Bangladesh","BGD","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00158236154330309","0.00129209466974602","0.000315369123880554","0.000603017752569842","0.000592265120296526","0.00448078876422194","0.0269173299693472","0.00635436393668189","0.00600617572182154","0.000116955984956324","0.00374743857992115","0.038154302405805","0.00482874627523965","0.00461746540028622","0.00624929154575158","0.00279353910558332","0.00500538218041605","0.168647558223753","0.208073846563249","0.176456993229115","0.0576358581061699","0.231218249297637","0.216757755580004","0.364607745953656","0.0241604614470646","0.0307065970271066","0.0152756128355902","0.0431456238419977","0.0059773796007928","0.00656584162857038","0.00128579150479311","0.0199835217306454",
"Bulgaria","BGR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.0217785310131312","0.0681591066394402","0.0100223037858269","-0.0121461266870233","-0.0554664701547531","-0.0262209163346614","-0.0296499154366009","0.00185616438356164","-0.0421423291319041","-0.231816542067057","-0.0150229947872457","0.000423154427063206","0.125607860659118","0.0247921364300245","0.0681118062852412","0.172762337834556","0.125338493751639","0.739251868418035","0.312484485145667","0.848521818603153","2.18799605404092","2.05111560713499","0.694391732241605","1.16264016844433","0.853649472071587","0.755015702229893","0.629885554575519","1.54577594677885","0.242645047411123","1.53282716617949","0.837457141230022","1.39285824743559","1.20307548502802","0.622506104847293","1.1044500642497",
"Bahrain","BHR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0.164575430405603","0","0","-0.202288380627777","0.887485203380674","0.533026043862792","0.69089748000862","0.696058915674262","7.07997987927565","1.08313648672006","1.11397223466189","0.746688509213729","3.56835785731825","-0.274825803234167","4.99555919524563","0.75041783336094","2.92417229700429","2.4671678745529","0.105404555002544","2.40587023026317","1.98081998212105","6.69405928072431","7.87548084118387","7.10997561723048","5.29622193253893","7.68131125711095","6.30269051338018","-7.81006334081953","1.29910562369999","3.10536044362292","1.67794812891485","1.63385871821781","-1.18131749958976","10.2766243199167","-2.73011917972666","0.645517291016589","4.00814602737642","-0.50985135968194","-0.590533884298239","0.165587640806819",
"Bahamas, The","BHS","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0","0","0","0","8.61229686212836","-2.66386260077112","-4.81530760945321","-2.36611265004617","0.293959139679585","1.33652960471106","5.23125816784631","0.807625435063575","-5.78117399836758","0.0130633572828217","0.00631711939355654","-0.0417850576633796","0.00964940495336121","0.00970245795601552","0.00306842589751458","0.00583260425780111","-0.00831255195344971","0.00631676025999785","0.01463438905816","0.00260285507172818","1.73506494792898","1.13458678525529","0.448758944777484","0.806463068582168","1.86934929748247","1.45183099164311","3.27239912464039","4.32487563969509","3.8912597368421","2.16689908595106","1.48430628303367","5.20362049362243","1.47758011473345","2.6237550649449","23.971406449477","1.43236785928055","3.02999178763963","1.22245419822619","0.919801188478966","0.856511944090716","0.616892640342286","0.755431569509127",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1.78473077682982","0.146476027452224","0.636093191419451","0.409404322311037","0.206394428032057","-0.530762232568222","0.472613727259748","-0.025881367332827","0.345974928014995","0.474528055853712","0.0536761784238323","0.584360289283092","0.0230097082644428","0.557315928496729","0.094058352814837","0.108552824560902","0.363812634076155","0.351871615668999",
"Belarus","BLR","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0114541148984772","0.0403412419625696","0.00186077444544204","-0.00701106719697246","0.0148636698198075","0.0151096970637788","0.0065906074689762","0.00157024611881145","0.0024282020823143","-1.41288530623644","0.00841382969413206","0.00561692117507271","0.008276071931898","0.0081181323880051","0.0335708323856356","0.0503591934097024","0.201084725102804","0.0884267694751674","0.203213233738547","0.236735567048996","0.347156094073478","0.0931308511481923","0.188823844695034","0.257529663292926","0.12388857682684","0.0919520894835419","-0.00589973733059903","0.13475392229547","-0.116096942249407",
"Belize","BLZ","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","3.21855456186579","1.88108051046751","1.61890312075259","0.409132446989676","0.359270167000643","0.284449633707333","0.327570518653321","0.24207010851419","0.317231434751262","0.272969367509987","0.00129617627997408","0.308979835064142","0.665296535525543","0.449308755760369","0.492341356673961","0.522307692307692","0.557696190860215","0.00102459157351677","0.00603870356853204","0.027583392642527","0.00462353364519611","0.0671221423195347","0.0361570158127767","0.0581319557783019","0.159499674378253","0.0274472145194882","0.0644853212539546","0.0347907249244298","0.0460182095218077","0.0337287332224686","0.127905229700655","0.0212568999298801","0.0761040373566526","0.0112501651924759","0.0310312110863931","0.0876704726857025","0.212893838021635","0.0616967428115593",
"Bermuda","BMU","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.613742303927235","1.51401517784248","0.863305107968787","0.39940015269154","0.6194839101281","0.568928187547178","0.621040122774855","0.684549231019312","0.642956564894654","1.8212890625","1.5494841683494","4.62596867458476","0.164908922352459","-0.209518087593427","-5.33386965912019","3.76952774959537","0.78220498141683","1.86651900327258","-1.26930650355217","1.38181267930232","-0.581906508797621","-0.484755241401958","-0.508813108164449","-0.163056981359625","-0.367550919104049",
"Bolivia","BOL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0","0","0","0","0.0110193133681645","0.00169732986854834","0.00178759176556466","0.00184411467549563","0.00016208817418432","0.00371935484746163","0.0101025933518149","0.0390988286889543","0.0413257687464964","0.0212045063173284","0.0225984865785268","0.0374302319517688","0.0354365307250302","0.0348755497231848","0.0367816407713497","0.0297830876008349","0.0283900159137283","0.0302813383601769","0.0329506912981044","0.0337957075444456","0.0333416190222862","0.0316893446785653","0.0328885571452838","0.0343958737724707","0.0319144628511512","0.0314166459373643","0.0261965967916833","0.0228655343642452","0.017991733163626","0.0173010458510148","-0.14659491849107","0.00114662748415203","0","0","-0.100354183765169","-0.00541424261399485","0.261824077371974","0.21246600290902","-0.209655584733606","0.118141413993592","-0.303383369425508","0.226017764845812",
"Brazil","BRA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0330752950067917","0.00204625222053596","0.0325148387938442","0.0395969599562626","0.0490006241053815","0.0866849211641064","0.119475912674208","0.0827926757057909","0.0619137398819274","0.0885522679919966","0.154595646311101","0.0802278393903206","0.13858475505662","0.0985993065184231","0.0223000986400755","0.0459903982891701","0.0662409238032602","0.058100863533534","0.0676155705533244","0.150708239573183","0.170196157032998","0.295964004246425","0.0417443710110541","0.133316760333118","0.197384756153768","0.179896014548023","0.104065438898298","0.126308406880001","0.330436103723619","0.249758658100415","0.380970768523306","-0.265913613769745","0.486182498964745","0.0409847774985501","1.46758933196483","0.326412333670398","2.5999748216048","1.22120408770607","1.539977245439","-0.273054593873758","1.21161456535862","0.61413910765936","0.084507310638377","0.632621317051395","0.839043458991178","0.173895912461512","0.81825920454706","1.03418617095554","0.10561427099772","1.21816665529385","-0.23935864296155","1.00929255934004",
"Barbados","BRB","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","0.0410798489659942","0.195579761435701","0.165056526831212","0.0500911266735242","-0.0719862052220519","0.0281191166654305","0.0592721021611002","0.107700133868809","0.0429581375480564","0.113267095736122","0.111367663344408","0.159626984126984","0.17767667844523","0.143748103850642","0.0524063357103675","0.147046716232962","0.069577958981962","0.064337844488189","0.0434338272866633","0.126009156626506","0.0511308065634389","0.148851536218883","0.15019173327724","0.0480310447761194","0.0337228203318037","0.044040592892033","0.746282072234025","0.837534784743821","0.804007725736359","0.779950147998131","1.55500898069386","4.10726503613038","1.05390473482227","1.75949145534631","1.5346582329993","2.86252131763447","7.15523652681213","12.0276550299955","0.865597352078048","0.562214287737348","-1.43931529080626","6.81942992602264","1.95876302391956","-2.33550498684777","0.180576586366635","0.522680297694511","0.16053769425061","0.364680680457492",
"Brunei Darussalam","BRN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.528114779934001","","0.15218492511344","","","","","","","","","","","","","","","",
"Bhutan","BTN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","0","0","0","0","0","0",
"Botswana","BWA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","0","0.0309131453217962","0.0525994953479824","0","0","0.218293869871306","-0.0111291506776427","0","-0.108874832222414","-0.0186217784458753","0.132018626412956","0","0","0","0","0.194265054835547","0.215793604024377","0.237768533275169","0.228170053403896","0.222129060175762","0.864709454584029","-0.0217252574364259","0.0817345805418749","0.0730096322363545","0.0276010282954779","0.038918573568369","6.91581631026833","0.788459894700309","2.74333168731202","-0.432633139515797","0.577144786674398","0.50214043880528","0.299455323588691","-0.851748771301748","0.0772910956241813","0.00709296112893444","-0.064250262238201","0.0572046181224367","0.593010704358535","0.719887543327819","1.35428911853459","1.12509747583345","-0.00537597078495619","0.481912109364105","-0.118561146884767","-0.457176518564839","-0.30179851824723",
"Central African Republic","CAF","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","0.264089145154869","","0.0176518479560385","-0.21918902351653","0.0469584791100214","0","0","0.045953621861884","0.0673305844688714","0.039468967039319","0.0697473966960684","0.11269866884457","0.214161858887549","0.376644311407427","0.30891640507477","0.263094172326166","0.254267595845656","0.414745679448337","0.415903792299191","0.846424708681513","0.127706680400629","0.147806869160574","0.0184531884212807","0.0311906790853977","0.000649999617854022","","","0.000129740114302296","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.05824200283639","0.461370512645594","0.0709005726911314","0.887831866854234","0.8459556497893","0.718762838509097","0.485337872025966","0.770691033278227","1.04158109307024","1.57507036467536","1.49474546194063","1.81101275096742","0.756323314553947","1.54092116951342","1.29002183318585","1.03203966816084","0.891551694318579","1.76279436130814","1.44788683864974","1.13532551577039","1.01870421375313","1.06115765722459","0.97710706312892","0.890726858344906","1.83704383364017","2.62047359365363","1.95521437990232","4.08079697343198","5.73323245742161","2.93767952131223","6.26369186447201","4.98413669935384","3.84351281783491","2.6162252705577","4.3657760224747","2.32541269479883","3.81669247246355","4.43493819822445","5.71082920457063","2.74540930097107","2.2469818215615","2.79339652325596","3.40459380103088","2.9494588328472","3.59849380304115","5.39115744659582","4.42448954954959","4.74076369492592","3.63758380902687","4.35746706690328","2.80789981833681","4.83198279067925",
"Central Europe and the Baltics","CEB","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.00920095987075982","0.0242623138698628","0.00343832301553354","0.0166004149621305","-0.00628602062160795","0.0085685941510036","0.079328024915","0.0796060072888773","0.0619515765272505","0.0692699076436047","0.257461174742772","0.25786120320599","0.163747405124177","0.237915116783802","0.249932150819261","0.519600205001963","1.1401998898054","1.07108255566525","3.45661544726222","3.67493433287727","7.15341764920118","5.98398547321611","0.917337380854616","-0.431098188308443","1.22778837105927","0.955943831422839","0.282715110398381","1.79845889113823","0.249607917821793","6.85231721762178","0.181021128317242","-3.32324436615881","6.95009111366364","10.7846912118855","3.16294023641078",
