"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","TAXREV","TOT","PC_GDP","A","1989",25.663,
"USA","TAXREV","TOT","PC_GDP","A","1990",26.033,
"USA","TAXREV","TOT","PC_GDP","A","1991",25.855,
"USA","TAXREV","TOT","PC_GDP","A","1992",25.746,
"USA","TAXREV","TOT","PC_GDP","A","1993",25.95,
"USA","TAXREV","TOT","PC_GDP","A","1994",26.286,
"USA","TAXREV","TOT","PC_GDP","A","1995",26.55,
"USA","TAXREV","TOT","PC_GDP","A","1996",27.044,
"USA","TAXREV","TOT","PC_GDP","A","1997",27.484,
"USA","TAXREV","TOT","PC_GDP","A","1998",27.867,
"USA","TAXREV","TOT","PC_GDP","A","1999",27.932,
"USA","TAXREV","TOT","PC_GDP","A","2000",28.295,
"USA","TAXREV","TOT","PC_GDP","A","2001",27.261,
"USA","TAXREV","TOT","PC_GDP","A","2002",25.011,
"USA","TAXREV","TOT","PC_GDP","A","2003",24.484,
"USA","TAXREV","TOT","PC_GDP","A","2004",24.762,
"USA","TAXREV","TOT","PC_GDP","A","2005",26.097,
"USA","TAXREV","TOT","PC_GDP","A","2006",26.775,
"USA","TAXREV","TOT","PC_GDP","A","2007",26.728,
"USA","TAXREV","TOT","PC_GDP","A","2008",25.643,
"USA","TAXREV","TOT","PC_GDP","A","2009",22.911,
"USA","TAXREV","TOT","PC_GDP","A","2010",23.371,
"USA","TAXREV","TOT","PC_GDP","A","2011",23.761,
"USA","TAXREV","TOT","PC_GDP","A","2012",23.916,
"USA","TAXREV","TOT","PC_GDP","A","2013",25.481,
"USA","TAXREV","TOT","PC_GDP","A","2014",25.883,
"USA","TAXREV","TOT","PC_GDP","A","2015",26.22,
"USA","TAXREV","TOT","PC_GDP","A","2016",25.876,
"USA","TAXREV","TOT","PC_GDP","A","2017",26.815,
"USA","TAXREV","TOT","PC_GDP","A","2018",24.923,
"USA","TAXREV","TOT","PC_GDP","A","2019",25.196,
"USA","TAXREV","TOT","PC_GDP","A","2020",25.75,
"USA","TAXREV","TOT","PC_GDP","A","2021",26.58,
"CHL","TAXREV","TOT","PC_GDP","A","1990",16.774,
"CHL","TAXREV","TOT","PC_GDP","A","1991",17.665,
"CHL","TAXREV","TOT","PC_GDP","A","1992",18.333,
"CHL","TAXREV","TOT","PC_GDP","A","1993",18.527,
"CHL","TAXREV","TOT","PC_GDP","A","1994",18.28,
"CHL","TAXREV","TOT","PC_GDP","A","1995",18.176,
"CHL","TAXREV","TOT","PC_GDP","A","1996",19.408,
"CHL","TAXREV","TOT","PC_GDP","A","1997",18.876,
"CHL","TAXREV","TOT","PC_GDP","A","1998",18.739,
"CHL","TAXREV","TOT","PC_GDP","A","1999",17.978,
"CHL","TAXREV","TOT","PC_GDP","A","2000",18.718,
"CHL","TAXREV","TOT","PC_GDP","A","2001",18.903,
"CHL","TAXREV","TOT","PC_GDP","A","2002",18.94,
"CHL","TAXREV","TOT","PC_GDP","A","2003",18.627,
"CHL","TAXREV","TOT","PC_GDP","A","2004",19.112,
"CHL","TAXREV","TOT","PC_GDP","A","2005",20.835,
"CHL","TAXREV","TOT","PC_GDP","A","2006",22.114,
"CHL","TAXREV","TOT","PC_GDP","A","2007",22.847,
"CHL","TAXREV","TOT","PC_GDP","A","2008",21.403,
"CHL","TAXREV","TOT","PC_GDP","A","2009",17.432,
"CHL","TAXREV","TOT","PC_GDP","A","2010",19.72,
"CHL","TAXREV","TOT","PC_GDP","A","2011",21.202,
"CHL","TAXREV","TOT","PC_GDP","A","2012",21.323,
"CHL","TAXREV","TOT","PC_GDP","A","2013",19.942,
"CHL","TAXREV","TOT","PC_GDP","A","2014",19.699,
"CHL","TAXREV","TOT","PC_GDP","A","2015",20.51,
"CHL","TAXREV","TOT","PC_GDP","A","2016",20.223,
"CHL","TAXREV","TOT","PC_GDP","A","2017",20.223,
"CHL","TAXREV","TOT","PC_GDP","A","2018",21.282,
"CHL","TAXREV","TOT","PC_GDP","A","2019",20.951,
"CHL","TAXREV","TOT","PC_GDP","A","2020",19.375,
"CHL","TAXREV","TOT","PC_GDP","A","2021",22.188,
