LOCATION,MEASURE,TIME,Value
NOR,MLN_USD,1966,2.643
NOR,MLN_USD,1967,3.056
NOR,MLN_USD,1968,3.364
NOR,MLN_USD,1969,3.802
NOR,MLN_USD,1970,4.388
NOR,MLN_USD,1971,5.367
NOR,MLN_USD,1972,6.699
NOR,MLN_USD,1973,8.818
NOR,MLN_USD,1974,10.514
NOR,MLN_USD,1975,12.774
NOR,MLN_USD,1976,14.456
NOR,MLN_USD,1977,17.006
NOR,MLN_USD,1978,18.815
NOR,MLN_USD,1979,21.421
NOR,MLN_USD,1980,27.041
NOR,MLN_USD,1981,27.613
NOR,MLN_USD,1982,26.671
NOR,MLN_USD,1983,25.443
NOR,MLN_USD,1984,25.154
NOR,MLN_USD,1985,27.399
NOR,MLN_USD,1986,34.356
NOR,MLN_USD,1987,39.478
NOR,MLN_USD,1988,42.223
NOR,MLN_USD,1989,40.795
NOR,MLN_USD,1990,48.226
NOR,MLN_USD,1991,49.19
NOR,MLN_USD,1992,51.723
NOR,MLN_USD,1993,46.61
NOR,MLN_USD,1994,50.799
NOR,MLN_USD,1995,59.831
NOR,MLN_USD,1996,64.175
NOR,MLN_USD,1997,64.703
NOR,MLN_USD,1998,63.532
NOR,MLN_USD,1999,67.424
NOR,MLN_USD,2000,71.389
NOR,MLN_USD,2001,72.884
NOR,MLN_USD,2002,82.535
NOR,MLN_USD,2003,95.164
NOR,MLN_USD,2004,111.959
NOR,MLN_USD,2005,131.449
NOR,MLN_USD,2006,147.558
NOR,MLN_USD,2007,168.522
NOR,MLN_USD,2008,190.504
NOR,MLN_USD,2009,158.719
NOR,MLN_USD,2010,179.306
NOR,MLN_USD,2011,208.887
NOR,MLN_USD,2012,211.073
NOR,MLN_USD,2013,208.098
NOR,MLN_USD,2014,193.116
NOR,MLN_USD,2015,148.228
NOR,MLN_USD,2016,143.387
NOR,MLN_USD,2017,154.509
NOR,MLN_USD,2018,171.988
NOR,MLN_USD,2019,162.281
NOR,MLN_USD,2020,140.559
NOR,MLN_USD,2021,203.64
POL,MLN_USD,1991,29.109
POL,MLN_USD,1992,34.136
POL,MLN_USD,1993,37.686
POL,MLN_USD,1994,40.374
POL,MLN_USD,1995,52.045
POL,MLN_USD,1996,58.571
POL,MLN_USD,1997,57.506
POL,MLN_USD,1998,61.315
POL,MLN_USD,1999,59.477
POL,MLN_USD,2000,56.617
POL,MLN_USD,2001,62.622
POL,MLN_USD,2002,65.606
POL,MLN_USD,2003,70.682
POL,MLN_USD,2004,81.62
POL,MLN_USD,2005,100.965
POL,MLN_USD,2006,115.892
POL,MLN_USD,2007,148.732
POL,MLN_USD,2008,182.857
POL,MLN_USD,2009,137.98
POL,MLN_USD,2010,150.357
POL,MLN_USD,2011,168.193
POL,MLN_USD,2012,160.579
POL,MLN_USD,2013,167.099
POL,MLN_USD,2014,173.985
POL,MLN_USD,2015,154.906
POL,MLN_USD,2016,157.669
POL,MLN_USD,2017,179.634
POL,MLN_USD,2018,206.453
POL,MLN_USD,2019,209.675
POL,MLN_USD,2020,213.178
POL,MLN_USD,2021,249.714
PRT,MLN_USD,1979,1.768
PRT,MLN_USD,1980,2.498
PRT,MLN_USD,1981,2.53
PRT,MLN_USD,1982,2.805
PRT,MLN_USD,1983,3.359
PRT,MLN_USD,1984,3.562
PRT,MLN_USD,1985,4.206
PRT,MLN_USD,1986,7.222
PRT,MLN_USD,1987,9.364
PRT,MLN_USD,1988,12.253
PRT,MLN_USD,1989,13.774
PRT,MLN_USD,1990,18.821
PRT,MLN_USD,1991,21.885
PRT,MLN_USD,1992,27.62
PRT,MLN_USD,1993,25.021
PRT,MLN_USD,1994,28.202
PRT,MLN_USD,1995,34.078
PRT,MLN_USD,1996,35.765
PRT,MLN_USD,1997,34.558
PRT,MLN_USD,1998,37.434
PRT,MLN_USD,1999,39.297
PRT,MLN_USD,2000,36.592
PRT,MLN_USD,2001,37.338
PRT,MLN_USD,2002,41.835
PRT,MLN_USD,2003,49.684
PRT,MLN_USD,2004,57.172
PRT,MLN_USD,2005,60.973
PRT,MLN_USD,2006,65.553
PRT,MLN_USD,2007,76.504
PRT,MLN_USD,2008,83.108
PRT,MLN_USD,2009,72.614
PRT,MLN_USD,2010,72.235
PRT,MLN_USD,2011,78.915
PRT,MLN_USD,2012,68.501
PRT,MLN_USD,2013,76.88
PRT,MLN_USD,2014,78.484
PRT,MLN_USD,2015,68.543
PRT,MLN_USD,2016,70.224
PRT,MLN_USD,2017,75.347
PRT,MLN_USD,2018,83.921
PRT,MLN_USD,2019,82.784
PRT,MLN_USD,2020,80.384
PRT,MLN_USD,2021,89.377
SVK,MLN_USD,1995,10.203
SVK,MLN_USD,1996,10.789
SVK,MLN_USD,1997,10.111
SVK,MLN_USD,1998,10.774
SVK,MLN_USD,1999,10.612
SVK,MLN_USD,2000,9.813
SVK,MLN_USD,2001,10.065
SVK,MLN_USD,2002,11.549
SVK,MLN_USD,2003,15.254
SVK,MLN_USD,2004,18.089
SVK,MLN_USD,2005,19.633
SVK,MLN_USD,2006,20.752
SVK,MLN_USD,2007,25.266
SVK,MLN_USD,2008,29.148
SVK,MLN_USD,2009,25.726
SVK,MLN_USD,2010,25.375
SVK,MLN_USD,2011,28.823
SVK,MLN_USD,2012,27.179
SVK,MLN_USD,2013,30.641
SVK,MLN_USD,2014,32.277
SVK,MLN_USD,2015,28.897
SVK,MLN_USD,2016,29.72
SVK,MLN_USD,2017,32.419
SVK,MLN_USD,2018,36.064
SVK,MLN_USD,2019,36.373
SVK,MLN_USD,2020,36.922
SVK,MLN_USD,2021,41.098
ESP,MLN_USD,1979,25.343
ESP,MLN_USD,1980,30.574
ESP,MLN_USD,1981,28.991
ESP,MLN_USD,1982,29.59
ESP,MLN_USD,1983,33.127
ESP,MLN_USD,1984,33.513
ESP,MLN_USD,1985,37.41
ESP,MLN_USD,1986,58.379
ESP,MLN_USD,1987,81.483
ESP,MLN_USD,1988,93.42
ESP,MLN_USD,1989,103.122
ESP,MLN_USD,1990,131.605
ESP,MLN_USD,1991,141.717
ESP,MLN_USD,1992,164.856
ESP,MLN_USD,1993,149.915
ESP,MLN_USD,1994,161.616
ESP,MLN_USD,1995,188.505
ESP,MLN_USD,1996,193.186
ESP,MLN_USD,1997,188.015
ESP,MLN_USD,1998,203.723
ESP,MLN_USD,1999,210.319
ESP,MLN_USD,2000,197.323
ESP,MLN_USD,2001,205.884
ESP,MLN_USD,2002,234.84
ESP,MLN_USD,2003,299.959
ESP,MLN_USD,2004,363.506
ESP,MLN_USD,2005,406.195
ESP,MLN_USD,2006,453.585
ESP,MLN_USD,2007,536.148
ESP,MLN_USD,2008,520.763
ESP,MLN_USD,2009,440.906
ESP,MLN_USD,2010,444.429
ESP,MLN_USD,2011,461.353
ESP,MLN_USD,2012,428.979
ESP,MLN_USD,2013,448.549
ESP,MLN_USD,2014,464.074
ESP,MLN_USD,2015,404.551
ESP,MLN_USD,2016,413.833
ESP,MLN_USD,2017,443.609
ESP,MLN_USD,2018,492.227
ESP,MLN_USD,2019,483.278
ESP,MLN_USD,2020,469.463
ESP,MLN_USD,2021,546.557
SWE,MLN_USD,1965,7.755
SWE,MLN_USD,1966,8.568
SWE,MLN_USD,1967,9.603
SWE,MLN_USD,1968,10.764
SWE,MLN_USD,1969,11.988
SWE,MLN_USD,1970,13.36
SWE,MLN_USD,1971,14.968
SWE,MLN_USD,1972,18.17
SWE,MLN_USD,1973,21.679
SWE,MLN_USD,1974,24.744
SWE,MLN_USD,1975,31.796
SWE,MLN_USD,1976,37.629
SWE,MLN_USD,1977,41.671
SWE,MLN_USD,1978,46.448
SWE,MLN_USD,1979,53.432
SWE,MLN_USD,1980,61.292
SWE,MLN_USD,1981,57.594
SWE,MLN_USD,1982,49.666
SWE,MLN_USD,1983,46.286
SWE,MLN_USD,1984,47.707
SWE,MLN_USD,1985,50.391
SWE,MLN_USD,1986,69.774
SWE,MLN_USD,1987,89.379
SWE,MLN_USD,1988,99.621
SWE,MLN_USD,1989,106.042
SWE,MLN_USD,1990,127.73
SWE,MLN_USD,1991,128.531
SWE,MLN_USD,1992,126.278
SWE,MLN_USD,1993,93.104
SWE,MLN_USD,1994,100.819
SWE,MLN_USD,1995,120.451
SWE,MLN_USD,1996,136.459
SWE,MLN_USD,1997,127.804
SWE,MLN_USD,1998,129.246
SWE,MLN_USD,1999,132.185
SWE,MLN_USD,2000,131.519
SWE,MLN_USD,2001,114.122
SWE,MLN_USD,2002,120.619
SWE,MLN_USD,2003,152.361
SWE,MLN_USD,2004,177.007
SWE,MLN_USD,2005,185.519
SWE,MLN_USD,2006,194.364
SWE,MLN_USD,2007,220.664
SWE,MLN_USD,2008,227.412
SWE,MLN_USD,2009,190.782
SWE,MLN_USD,2010,212.749
SWE,MLN_USD,2011,241.061
SWE,MLN_USD,2012,232.944
SWE,MLN_USD,2013,249.444
SWE,MLN_USD,2014,245.493
SWE,MLN_USD,2015,215.463
SWE,MLN_USD,2016,227.509
SWE,MLN_USD,2017,238.603
SWE,MLN_USD,2018,243.205
SWE,MLN_USD,2019,228.739
SWE,MLN_USD,2020,231.536
SWE,MLN_USD,2021,270.642
CHE,MLN_USD,1965,2.596
CHE,MLN_USD,1966,2.893
CHE,MLN_USD,1967,3.114
CHE,MLN_USD,1968,3.486
CHE,MLN_USD,1969,3.979
CHE,MLN_USD,1970,4.473
CHE,MLN_USD,1971,5.243
CHE,MLN_USD,1972,6.526
CHE,MLN_USD,1973,9.66
CHE,MLN_USD,1974,11.577
CHE,MLN_USD,1975,14.291
CHE,MLN_USD,1976,15.801
CHE,MLN_USD,1977,17.006
CHE,MLN_USD,1978,23.718
CHE,MLN_USD,1979,26.2
CHE,MLN_USD,1980,27.674
CHE,MLN_USD,1981,25.405
CHE,MLN_USD,1982,26.417
CHE,MLN_USD,1983,26.912
CHE,MLN_USD,1984,25.882
CHE,MLN_USD,1985,25.661
CHE,MLN_USD,1986,38.294
CHE,MLN_USD,1987,47.434
CHE,MLN_USD,1988,51.88
CHE,MLN_USD,1989,48.651
CHE,MLN_USD,1990,61.585
CHE,MLN_USD,1991,61.931
CHE,MLN_USD,1992,65.683
CHE,MLN_USD,1993,65.343
CHE,MLN_USD,1994,73.6
CHE,MLN_USD,1995,88.128
CHE,MLN_USD,1996,86.462
CHE,MLN_USD,1997,74.066
CHE,MLN_USD,1998,78.387
CHE,MLN_USD,1999,77.561
CHE,MLN_USD,2000,75.519
CHE,MLN_USD,2001,75.534
CHE,MLN_USD,2002,83.458
CHE,MLN_USD,2003,95.282
CHE,MLN_USD,2004,105.035
CHE,MLN_USD,2005,108.485
CHE,MLN_USD,2006,113.602
CHE,MLN_USD,2007,125.404
CHE,MLN_USD,2008,146.977
CHE,MLN_USD,2009,145.848
CHE,MLN_USD,2010,154.631
CHE,MLN_USD,2011,187.597
CHE,MLN_USD,2012,179.147
CHE,MLN_USD,2013,185.339
CHE,MLN_USD,2014,190.499
CHE,MLN_USD,2015,187.116
CHE,MLN_USD,2016,185.357
CHE,MLN_USD,2017,192.672
CHE,MLN_USD,2018,197.223
CHE,MLN_USD,2019,199.532
CHE,MLN_USD,2020,207.075
CHE,MLN_USD,2021,227.231
TUR,MLN_USD,1965,1.265
TUR,MLN_USD,1966,1.518
TUR,MLN_USD,1967,1.809
TUR,MLN_USD,1968,1.981
TUR,MLN_USD,1969,2.378
TUR,MLN_USD,1970,2.238
TUR,MLN_USD,1971,2.46
TUR,MLN_USD,1972,3.129
TUR,MLN_USD,1973,4.147
TUR,MLN_USD,1974,5.251
TUR,MLN_USD,1975,7.527
TUR,MLN_USD,1976,8.864
TUR,MLN_USD,1977,10.483
TUR,MLN_USD,1978,11.295
TUR,MLN_USD,1979,11.958
TUR,MLN_USD,1980,12.342
TUR,MLN_USD,1981,13.633
TUR,MLN_USD,1982,12.017
TUR,MLN_USD,1983,10.683
TUR,MLN_USD,1984,8.677
TUR,MLN_USD,1985,10.43
TUR,MLN_USD,1986,13.385
TUR,MLN_USD,1987,16.451
TUR,MLN_USD,1988,16.183
TUR,MLN_USD,1989,20.027
TUR,MLN_USD,1990,30.2
TUR,MLN_USD,1991,31.723
TUR,MLN_USD,1992,35.748
TUR,MLN_USD,1993,40.978
TUR,MLN_USD,1994,28.892
TUR,MLN_USD,1995,38.292
TUR,MLN_USD,1996,46.195
TUR,MLN_USD,1997,53.009
TUR,MLN_USD,1998,56.899
TUR,MLN_USD,1999,57.779
TUR,MLN_USD,2000,64.49
TUR,MLN_USD,2001,51.055
TUR,MLN_USD,2002,57.049
TUR,MLN_USD,2003,78.496
TUR,MLN_USD,2004,94.37
TUR,MLN_USD,2005,117.361
TUR,MLN_USD,2006,130.06
TUR,MLN_USD,2007,156.208
TUR,MLN_USD,2008,177.278
TUR,MLN_USD,2009,151.706
TUR,MLN_USD,2010,192.048
TUR,MLN_USD,2011,216.045
TUR,MLN_USD,2012,218.56
TUR,MLN_USD,2013,240.846
TUR,MLN_USD,2014,229.588
TUR,MLN_USD,2015,215.472
TUR,MLN_USD,2016,218.368
TUR,MLN_USD,2017,211.975
TUR,MLN_USD,2018,186.27
TUR,MLN_USD,2019,175.734
TUR,MLN_USD,2020,171.683
TUR,MLN_USD,2021,186.714
GBR,MLN_USD,1965,30.605
GBR,MLN_USD,1966,33.368
GBR,MLN_USD,1967,36.52
GBR,MLN_USD,1968,35.848
GBR,MLN_USD,1969,40.478
GBR,MLN_USD,1970,45.715
GBR,MLN_USD,1971,49.279
GBR,MLN_USD,1972,53.633
GBR,MLN_USD,1973,57.131
GBR,MLN_USD,1974,67.593
GBR,MLN_USD,1975,82.659
GBR,MLN_USD,1976,78.957
GBR,MLN_USD,1977,87.896
GBR,MLN_USD,1978,106.212
GBR,MLN_USD,1979,134.77
GBR,MLN_USD,1980,188.624
GBR,MLN_USD,1981,186.6
GBR,MLN_USD,1982,189.01
GBR,MLN_USD,1983,171.79
GBR,MLN_USD,1984,162.448
GBR,MLN_USD,1985,171.56
GBR,MLN_USD,1986,213.619
GBR,MLN_USD,1987,253.264
GBR,MLN_USD,1988,307.902
GBR,MLN_USD,1989,305.832
GBR,MLN_USD,1990,359.427
GBR,MLN_USD,1991,362.156
GBR,MLN_USD,1992,364.478
GBR,MLN_USD,1993,317.456
GBR,MLN_USD,1994,349.079
GBR,MLN_USD,1995,393.874
GBR,MLN_USD,1996,413.187
GBR,MLN_USD,1997,466.153
GBR,MLN_USD,1998,517.545
GBR,MLN_USD,1999,538.4
GBR,MLN_USD,2000,544.514
GBR,MLN_USD,2001,531.685
GBR,MLN_USD,2002,562.041
GBR,MLN_USD,2003,641.277
GBR,MLN_USD,2004,778.733
GBR,MLN_USD,2005,827.074
GBR,MLN_USD,2006,889.942
GBR,MLN_USD,2007,1019.129
GBR,MLN_USD,2008,938.627
GBR,MLN_USD,2009,750.478
GBR,MLN_USD,2010,795.803
GBR,MLN_USD,2011,875.476
GBR,MLN_USD,2012,872.209
GBR,MLN_USD,2013,891.285
GBR,MLN_USD,2014,971.734
GBR,MLN_USD,2015,934.06
GBR,MLN_USD,2016,876.093
GBR,MLN_USD,2017,877.579
GBR,MLN_USD,2018,940.048
GBR,MLN_USD,2019,927.406
GBR,MLN_USD,2020,885.513
GBR,MLN_USD,2021,1066.957
USA,MLN_USD,1965,167.022
USA,MLN_USD,1966,186.065
USA,MLN_USD,1967,208.577
USA,MLN_USD,1968,218.623
USA,MLN_USD,1969,261.468
USA,MLN_USD,1970,276.727
USA,MLN_USD,1971,278.738
USA,MLN_USD,1972,313.091
USA,MLN_USD,1973,348.794
USA,MLN_USD,1974,389.542
USA,MLN_USD,1975,415.386
USA,MLN_USD,1976,450.017
USA,MLN_USD,1977,525.97
USA,MLN_USD,1978,588.261
USA,MLN_USD,1979,662.519
USA,MLN_USD,1980,730.672
USA,MLN_USD,1981,832.93
USA,MLN_USD,1982,871.205
USA,MLN_USD,1983,872.628
USA,MLN_USD,1984,973.472
USA,MLN_USD,1985,1069.914
USA,MLN_USD,1986,1127.958
USA,MLN_USD,1987,1247.323
USA,MLN_USD,1988,1334.154
USA,MLN_USD,1989,1447.778
USA,MLN_USD,1990,1552.413
USA,MLN_USD,1991,1592.211
USA,MLN_USD,1992,1678.736
USA,MLN_USD,1993,1779.819
USA,MLN_USD,1994,1915.493
USA,MLN_USD,1995,2028.327
USA,MLN_USD,1996,2183.329
USA,MLN_USD,1997,2357.489
USA,MLN_USD,1998,2525.496
USA,MLN_USD,1999,2690.195
USA,MLN_USD,2000,2900.519
USA,MLN_USD,2001,2884.73
USA,MLN_USD,2002,2733.431
USA,MLN_USD,2003,2805.008
USA,MLN_USD,2004,3025.257
USA,MLN_USD,2005,3402.866
USA,MLN_USD,2006,3699.16
USA,MLN_USD,2007,3868.612
USA,MLN_USD,2008,3787.415
USA,MLN_USD,2009,3317.018
USA,MLN_USD,2010,3517.144
USA,MLN_USD,2011,3706.69
USA,MLN_USD,2012,3887.233
USA,MLN_USD,2013,4291.752
USA,MLN_USD,2014,4542.584
USA,MLN_USD,2015,4773.68
USA,MLN_USD,2016,4837.633
USA,MLN_USD,2017,5223.462
USA,MLN_USD,2018,5115.959
USA,MLN_USD,2019,5385.03
USA,MLN_USD,2020,5380.217
USA,MLN_USD,2021,6112.256
CHL,MLN_USD,1990,5.829
CHL,MLN_USD,1991,7.014
CHL,MLN_USD,1992,8.799
CHL,MLN_USD,1993,9.442
CHL,MLN_USD,1994,10.666
CHL,MLN_USD,1995,13.582
CHL,MLN_USD,1996,15.249
CHL,MLN_USD,1997,16.183
CHL,MLN_USD,1998,15.367
CHL,MLN_USD,1999,13.591
CHL,MLN_USD,2000,14.65
CHL,MLN_USD,2001,13.521
CHL,MLN_USD,2002,13.312
CHL,MLN_USD,2003,14.253
CHL,MLN_USD,2004,18.934
CHL,MLN_USD,2005,25.487
CHL,MLN_USD,2006,34.02
CHL,MLN_USD,2007,39.444
CHL,MLN_USD,2008,38.374
CHL,MLN_USD,2009,29.984
CHL,MLN_USD,2010,42.836
CHL,MLN_USD,2011,53.292
CHL,MLN_USD,2012,57.028
CHL,MLN_USD,2013,55.285
CHL,MLN_USD,2014,51.075
CHL,MLN_USD,2015,49.721
CHL,MLN_USD,2016,50.448
CHL,MLN_USD,2017,55.902
CHL,MLN_USD,2018,62.806
CHL,MLN_USD,2019,58.332
CHL,MLN_USD,2020,49.029
CHL,MLN_USD,2021,70.268
EST,MLN_USD,1995,1.309
EST,MLN_USD,1996,1.58
EST,MLN_USD,1997,1.739
EST,MLN_USD,1998,1.918
EST,MLN_USD,1999,1.865
EST,MLN_USD,2000,1.768
EST,MLN_USD,2001,1.897
EST,MLN_USD,2002,2.284
EST,MLN_USD,2003,3.04
EST,MLN_USD,2004,3.764
EST,MLN_USD,2005,4.195
EST,MLN_USD,2006,5.184
EST,MLN_USD,2007,6.957
EST,MLN_USD,2008,7.59
EST,MLN_USD,2009,6.862
EST,MLN_USD,2010,6.481
EST,MLN_USD,2011,7.303
EST,MLN_USD,2012,7.3
EST,MLN_USD,2013,7.949
EST,MLN_USD,2014,8.548
EST,MLN_USD,2015,7.626
EST,MLN_USD,2016,8.061
EST,MLN_USD,2017,8.745
EST,MLN_USD,2018,10.069
EST,MLN_USD,2019,10.408
EST,MLN_USD,2020,10.408
EST,MLN_USD,2021,12.467
ISR,MLN_USD,1995,35.812
ISR,MLN_USD,1996,38.646
ISR,MLN_USD,1997,40.878
ISR,MLN_USD,1998,40.11
ISR,MLN_USD,1999,40.301
ISR,MLN_USD,2000,46.436
ISR,MLN_USD,2001,45.567
ISR,MLN_USD,2002,41.301
ISR,MLN_USD,2003,42.464
ISR,MLN_USD,2004,45.282
ISR,MLN_USD,2005,48.182
ISR,MLN_USD,2006,52.911
ISR,MLN_USD,2007,61.336
ISR,MLN_USD,2008,69.357
ISR,MLN_USD,2009,62.24
ISR,MLN_USD,2010,72.288
ISR,MLN_USD,2011,81.348
ISR,MLN_USD,2012,77.796
ISR,MLN_USD,2013,90.564
ISR,MLN_USD,2014,96.55
ISR,MLN_USD,2015,94.173
ISR,MLN_USD,2016,99.871
ISR,MLN_USD,2017,115.411
ISR,MLN_USD,2018,115.608
ISR,MLN_USD,2019,120.772
ISR,MLN_USD,2020,122.217
ISR,MLN_USD,2021,157.446
LVA,MLN_USD,1995,1.577
LVA,MLN_USD,1996,1.734
LVA,MLN_USD,1997,1.85
LVA,MLN_USD,1998,2.103
LVA,MLN_USD,1999,2.022
LVA,MLN_USD,2000,1.839
LVA,MLN_USD,2001,1.881
LVA,MLN_USD,2002,2.204
LVA,MLN_USD,2003,2.964
LVA,MLN_USD,2004,3.798
LVA,MLN_USD,2005,4.721
LVA,MLN_USD,2006,6.169
LVA,MLN_USD,2007,8.763
LVA,MLN_USD,2008,9.975
LVA,MLN_USD,2009,7.409
LVA,MLN_USD,2010,6.837
LVA,MLN_USD,2011,8.007
LVA,MLN_USD,2012,8.204
LVA,MLN_USD,2013,8.888
LVA,MLN_USD,2014,9.315
LVA,MLN_USD,2015,8.12
LVA,MLN_USD,2016,8.622
LVA,MLN_USD,2017,9.457
LVA,MLN_USD,2018,10.684
LVA,MLN_USD,2019,10.614
LVA,MLN_USD,2020,10.662
LVA,MLN_USD,2021,12.133
SVN,MLN_USD,1995,5.403
SVN,MLN_USD,1996,5.881
SVN,MLN_USD,1997,5.812
SVN,MLN_USD,1998,6.498
SVN,MLN_USD,1999,7.014
SVN,MLN_USD,2000,6.55
SVN,MLN_USD,2001,7.156
SVN,MLN_USD,2002,8.496
SVN,MLN_USD,2003,11.112
SVN,MLN_USD,2004,13.203
SVN,MLN_USD,2005,14.164
SVN,MLN_USD,2006,15.282
SVN,MLN_USD,2007,18.265
SVN,MLN_USD,2008,20.684
SVN,MLN_USD,2009,18.686
SVN,MLN_USD,2010,18.199
SVN,MLN_USD,2011,19.236
SVN,MLN_USD,2012,17.539
SVN,MLN_USD,2013,18.023
SVN,MLN_USD,2014,18.564
SVN,MLN_USD,2015,16.081
SVN,MLN_USD,2016,16.72
SVN,MLN_USD,2017,17.972
SVN,MLN_USD,2018,20.162
SVN,MLN_USD,2019,20.125
SVN,MLN_USD,2020,19.923
SVN,MLN_USD,2021,23.109
OAVG,MLN_USD,1965,19.516
OAVG,MLN_USD,1966,23.558
OAVG,MLN_USD,1967,26.432
OAVG,MLN_USD,1968,28.084
OAVG,MLN_USD,1969,33.241
OAVG,MLN_USD,1970,33.445
OAVG,MLN_USD,1971,38.181
OAVG,MLN_USD,1972,40.936
OAVG,MLN_USD,1973,48.075
OAVG,MLN_USD,1974,55.183
OAVG,MLN_USD,1975,55.786
OAVG,MLN_USD,1976,65.89
OAVG,MLN_USD,1977,76.538
OAVG,MLN_USD,1978,90.166
OAVG,MLN_USD,1979,90.695
OAVG,MLN_USD,1980,96.926
OAVG,MLN_USD,1981,97.653
OAVG,MLN_USD,1982,97.326
OAVG,MLN_USD,1983,97.747
OAVG,MLN_USD,1984,101.301
OAVG,MLN_USD,1985,108.98
OAVG,MLN_USD,1986,135.385
OAVG,MLN_USD,1987,162.497
OAVG,MLN_USD,1988,180.995
OAVG,MLN_USD,1989,188.222
OAVG,MLN_USD,1990,192.096
OAVG,MLN_USD,1991,192.058
OAVG,MLN_USD,1992,206.14
OAVG,MLN_USD,1993,201.102
OAVG,MLN_USD,1994,214.769
OAVG,MLN_USD,1995,201.139
OAVG,MLN_USD,1996,205.154
OAVG,MLN_USD,1997,203.549
OAVG,MLN_USD,1998,208.924
OAVG,MLN_USD,1999,218.574
OAVG,MLN_USD,2000,220.078
OAVG,MLN_USD,2001,215.326
OAVG,MLN_USD,2002,218.221
OAVG,MLN_USD,2003,246.158
OAVG,MLN_USD,2004,276.024
OAVG,MLN_USD,2005,298.108
OAVG,MLN_USD,2006,321.208
OAVG,MLN_USD,2007,356.423
OAVG,MLN_USD,2008,368.591
OAVG,MLN_USD,2009,330.771
OAVG,MLN_USD,2010,347.778
OAVG,MLN_USD,2011,379.828
OAVG,MLN_USD,2012,377.559
OAVG,MLN_USD,2013,394.022
OAVG,MLN_USD,2014,404.527
OAVG,MLN_USD,2015,382.581
OAVG,MLN_USD,2016,390.782
OAVG,MLN_USD,2017,414.858
OAVG,MLN_USD,2018,431.027
OAVG,MLN_USD,2019,433.678
OAVG,MLN_USD,2020,429.735
LTU,MLN_USD,1995,2.805
LTU,MLN_USD,1996,3.361
LTU,MLN_USD,1997,4.151
LTU,MLN_USD,1998,4.771
LTU,MLN_USD,1999,4.423
LTU,MLN_USD,2000,3.792
LTU,MLN_USD,2001,3.727
LTU,MLN_USD,2002,4.154
LTU,MLN_USD,2003,5.391
LTU,MLN_USD,2004,6.57
LTU,MLN_USD,2005,7.623
LTU,MLN_USD,2006,9.107
LTU,MLN_USD,2007,11.939
LTU,MLN_USD,2008,14.617
LTU,MLN_USD,2009,11.29
LTU,MLN_USD,2010,10.502
LTU,MLN_USD,2011,11.83
LTU,MLN_USD,2012,11.56
LTU,MLN_USD,2013,12.515
LTU,MLN_USD,2014,13.336
LTU,MLN_USD,2015,11.99
LTU,MLN_USD,2016,12.754
LTU,MLN_USD,2017,14.111
LTU,MLN_USD,2018,16.243
LTU,MLN_USD,2019,16.558
LTU,MLN_USD,2020,17.387
LTU,MLN_USD,2021,21.475
COL,MLN_USD,1990,5.136
COL,MLN_USD,1991,6.242
COL,MLN_USD,1992,7.007
COL,MLN_USD,1993,8.406
COL,MLN_USD,1994,12.592
COL,MLN_USD,1995,15.239
COL,MLN_USD,1996,17.006
COL,MLN_USD,1997,19.809
COL,MLN_USD,1998,17.567
COL,MLN_USD,1999,15.422
COL,MLN_USD,2000,14.657
COL,MLN_USD,2001,16.037
COL,MLN_USD,2002,15.951
COL,MLN_USD,2003,15.902
COL,MLN_USD,2004,20.539
COL,MLN_USD,2005,26.583
COL,MLN_USD,2006,31.166
COL,MLN_USD,2007,39.802
COL,MLN_USD,2008,46.13
COL,MLN_USD,2009,43.759
COL,MLN_USD,2010,51.824
COL,MLN_USD,2011,63.418
COL,MLN_USD,2012,73.115
COL,MLN_USD,2013,76.472
COL,MLN_USD,2014,74.48
COL,MLN_USD,2015,58.356
COL,MLN_USD,2016,53.964
COL,MLN_USD,2017,59.207
COL,MLN_USD,2018,64.358
COL,MLN_USD,2019,63.721
COL,MLN_USD,2020,50.78
COL,MLN_USD,2021,61.288
CRI,MLN_USD,1990,1.285
CRI,MLN_USD,1991,1.266
CRI,MLN_USD,1992,1.594
CRI,MLN_USD,1993,1.801
CRI,MLN_USD,1994,2.054
CRI,MLN_USD,1995,2.199
CRI,MLN_USD,1996,2.327
CRI,MLN_USD,1997,2.549
CRI,MLN_USD,1998,2.807
CRI,MLN_USD,1999,3.038
CRI,MLN_USD,2000,3.182
CRI,MLN_USD,2001,3.481
CRI,MLN_USD,2002,3.624
CRI,MLN_USD,2003,3.775
CRI,MLN_USD,2004,3.971
CRI,MLN_USD,2005,4.363
CRI,MLN_USD,2006,5.005
CRI,MLN_USD,2007,6.213
CRI,MLN_USD,2008,7.294
CRI,MLN_USD,2009,6.83
CRI,MLN_USD,2010,8.397
CRI,MLN_USD,2011,9.749
CRI,MLN_USD,2012,10.653
CRI,MLN_USD,2013,11.68
CRI,MLN_USD,2014,11.785
CRI,MLN_USD,2015,12.951
CRI,MLN_USD,2016,13.841
CRI,MLN_USD,2017,13.903
CRI,MLN_USD,2018,14.449
CRI,MLN_USD,2019,15.086
CRI,MLN_USD,2020,14.086
CRI,MLN_USD,2021,15.571
