LOCATION,MEASURE,TIME,Value
HKG,MLN_USD,2009,65440.542
HKG,MLN_USD,2010,75248.838
HKG,MLN_USD,2011,87010.392
HKG,MLN_USD,2012,94864.206
HKG,MLN_USD,2013,92926.305
HKG,MLN_USD,2014,93037.871
HKG,MLN_USD,2015,92128.296
HKG,MLN_USD,2016,90220.822
HKG,MLN_USD,2017,95813.592
HKG,MLN_USD,2018,100630.322
HKG,MLN_USD,2019,85321.612
HKG,MLN_USD,2020,74804.792
HKG,MLN_USD,2021,85132.823
MDG,MLN_USD,2007,7988.489
MDG,MLN_USD,2008,12469.373
MDG,MLN_USD,2009,11848.306
MDG,MLN_USD,2010,8404.897
MDG,MLN_USD,2011,8310.991
MDG,MLN_USD,2012,7993.704
MDG,MLN_USD,2013,6964.904
MDG,MLN_USD,2014,6708.391
MDG,MLN_USD,2015,7107.181
MDG,MLN_USD,2016,7590.328
MDG,MLN_USD,2017,7349.105
MDG,MLN_USD,2018,9003.291
MDG,MLN_USD,2019,9666.765
MDG,MLN_USD,2020,8388.651
MAR,MLN_USD,2007,55015.999
MAR,MLN_USD,2008,63569.965
MAR,MLN_USD,2009,61353.668
MAR,MLN_USD,2010,62412.478
MAR,MLN_USD,2011,68886.286
MAR,MLN_USD,2012,72194.307
MAR,MLN_USD,2013,71377.546
MAR,MLN_USD,2014,67070.207
MAR,MLN_USD,2015,69788.767
MAR,MLN_USD,2016,78584.652
MAR,MLN_USD,2017,80340.945
MAR,MLN_USD,2018,83822.785
MAR,MLN_USD,2019,85233.718
MAR,MLN_USD,2020,76674.031
MAR,MLN_USD,2021,89874.217
SGP,MLN_USD,1990,23018.026
SGP,MLN_USD,1991,26526.538
SGP,MLN_USD,1992,30725.229
SGP,MLN_USD,1993,34505.864
SGP,MLN_USD,1994,37697.377
SGP,MLN_USD,1995,41039.467
SGP,MLN_USD,1996,51260.862
SGP,MLN_USD,1997,57311.624
SGP,MLN_USD,1998,56072.392
SGP,MLN_USD,1999,54669.832
SGP,MLN_USD,2000,56999.19
SGP,MLN_USD,2001,55091.99
SGP,MLN_USD,2002,50360.34
SGP,MLN_USD,2003,49705.83
SGP,MLN_USD,2004,55014.936
SGP,MLN_USD,2005,58176.461
SGP,MLN_USD,2006,65087.493
SGP,MLN_USD,2007,76945.923
SGP,MLN_USD,2008,91691.464
SGP,MLN_USD,2009,95232.471
SGP,MLN_USD,2010,97863.927
SGP,MLN_USD,2011,104840.963
SGP,MLN_USD,2012,115225.482
SGP,MLN_USD,2013,123454.6
SGP,MLN_USD,2014,129888.069
SGP,MLN_USD,2015,131049.483
SGP,MLN_USD,2016,130558.55
SGP,MLN_USD,2017,135317.97
SGP,MLN_USD,2018,128197.494
SGP,MLN_USD,2019,134002.132
SGP,MLN_USD,2020,119850.484
EU27_2020,MLN_USD,1995,1624210.444
EU27_2020,MLN_USD,1996,1672630.451
EU27_2020,MLN_USD,1997,1739405.798
EU27_2020,MLN_USD,1998,1862731.412
EU27_2020,MLN_USD,1999,1984680.801
EU27_2020,MLN_USD,2000,2155586.561
EU27_2020,MLN_USD,2001,2220600.318
EU27_2020,MLN_USD,2002,2250414.517
EU27_2020,MLN_USD,2003,2295901.816
EU27_2020,MLN_USD,2004,2424055.912
EU27_2020,MLN_USD,2005,2565565.096
EU27_2020,MLN_USD,2006,2888817.93
EU27_2020,MLN_USD,2007,3179742.966
EU27_2020,MLN_USD,2008,3312756.345
EU27_2020,MLN_USD,2009,2976319.474
EU27_2020,MLN_USD,2010,3001398.752
EU27_2020,MLN_USD,2011,3163784.801
EU27_2020,MLN_USD,2012,3138830.771
EU27_2020,MLN_USD,2013,3154462.652
EU27_2020,MLN_USD,2014,3255661.565
EU27_2020,MLN_USD,2015,3437273.311
EU27_2020,MLN_USD,2016,3694482.398
EU27_2020,MLN_USD,2017,3953814.248
EU27_2020,MLN_USD,2018,4223150.071
EU27_2020,MLN_USD,2019,4721917.587
EU27_2020,MLN_USD,2020,4536112.436
EU27_2020,MLN_USD,2021,4835009.993
EU27_2020,MLN_USD,2022,5542036.134
ALB,MLN_USD,1997,1721.087
ALB,MLN_USD,1998,2031.086
ALB,MLN_USD,1999,2540.911
ALB,MLN_USD,2000,3805.747
ALB,MLN_USD,2001,4833.371
ALB,MLN_USD,2002,5127.787
ALB,MLN_USD,2003,5455.52
ALB,MLN_USD,2004,6209.629
ALB,MLN_USD,2005,6697.903
ALB,MLN_USD,2006,7479.982
ALB,MLN_USD,2007,7871.528
ALB,MLN_USD,2008,8233.201
ALB,MLN_USD,2009,8439.428
ALB,MLN_USD,2010,7973.743
ALB,MLN_USD,2011,8708.726
ALB,MLN_USD,2012,8087.098
ALB,MLN_USD,2013,7981.389
ALB,MLN_USD,2014,7858.588
ALB,MLN_USD,2015,8199.47
ALB,MLN_USD,2016,8465.423
ALB,MLN_USD,2017,9018.784
ALB,MLN_USD,2018,9232.606
ALB,MLN_USD,2019,9175.544
ALB,MLN_USD,2020,9060.897
ALB,MLN_USD,2021,10752.339
SRB,MLN_USD,2000,5520.959
SRB,MLN_USD,2001,5936.263
SRB,MLN_USD,2002,8187.896
SRB,MLN_USD,2003,9807.895
SRB,MLN_USD,2004,12378.279
SRB,MLN_USD,2005,13279.28
SRB,MLN_USD,2006,16039.529
SRB,MLN_USD,2007,19717.02
SRB,MLN_USD,2008,22011.181
SRB,MLN_USD,2009,17153.816
SRB,MLN_USD,2010,16494.239
SRB,MLN_USD,2011,17410.348
SRB,MLN_USD,2012,20269.144
SRB,MLN_USD,2013,17265.311
SRB,MLN_USD,2014,16672.62
SRB,MLN_USD,2015,17975.748
SRB,MLN_USD,2016,19095.2
SRB,MLN_USD,2017,20685.245
SRB,MLN_USD,2018,24794.076
SRB,MLN_USD,2019,30276.125
SRB,MLN_USD,2020,28923.929
SRB,MLN_USD,2021,33248.195
GEO,MLN_USD,2010,5419.709
GEO,MLN_USD,2011,6379.513
GEO,MLN_USD,2012,8102.971
GEO,MLN_USD,2013,7412.562
GEO,MLN_USD,2014,9409.294
GEO,MLN_USD,2015,10967.145
GEO,MLN_USD,2016,12712.343
GEO,MLN_USD,2017,12914.951
GEO,MLN_USD,2018,13676.587
GEO,MLN_USD,2019,13966.96
GEO,MLN_USD,2020,12274.168
CMR,MLN_USD,1993,3117.996
CMR,MLN_USD,1994,3640.66
CMR,MLN_USD,1995,3920.936
CMR,MLN_USD,1996,4204.575
CMR,MLN_USD,1997,4635.358
CMR,MLN_USD,1998,5018.553
CMR,MLN_USD,1999,5184.219
CMR,MLN_USD,2000,5498.808
CMR,MLN_USD,2001,6449.848
CMR,MLN_USD,2002,6944.451
CMR,MLN_USD,2003,7027.004
CMR,MLN_USD,2004,7946.227
CMR,MLN_USD,2005,8240.212
CMR,MLN_USD,2006,8474.182
CMR,MLN_USD,2007,9449.716
CMR,MLN_USD,2008,10604.946
CMR,MLN_USD,2009,10234.73
CMR,MLN_USD,2010,10615.938
CMR,MLN_USD,2011,11450.053
CMR,MLN_USD,2012,11567.306
CMR,MLN_USD,2013,12709.723
CMR,MLN_USD,2014,14603.837
CMR,MLN_USD,2015,14724.272
CMR,MLN_USD,2016,16420.845
CMR,MLN_USD,2017,17373.771
CMR,MLN_USD,2018,18735.798
CMR,MLN_USD,2019,19267.785
CMR,MLN_USD,2020,18294.15
SEN,MLN_USD,1999,3368.39
SEN,MLN_USD,2000,3762.016
SEN,MLN_USD,2001,3956.018
SEN,MLN_USD,2002,4333.912
SEN,MLN_USD,2003,3976.475
SEN,MLN_USD,2004,4294.28
SEN,MLN_USD,2005,4830.09
SEN,MLN_USD,2006,5908.458
SEN,MLN_USD,2007,6193.925
SEN,MLN_USD,2008,7020.335
SEN,MLN_USD,2009,6394.84
SEN,MLN_USD,2010,6228.433
SEN,MLN_USD,2011,7312.318
SEN,MLN_USD,2012,7600.622
SEN,MLN_USD,2013,8379.234
SEN,MLN_USD,2014,9421.069
SEN,MLN_USD,2015,9970.564
SEN,MLN_USD,2016,11035.438
SEN,MLN_USD,2017,12758.436
SEN,MLN_USD,2018,15215.245
SEN,MLN_USD,2019,16969.286
SEN,MLN_USD,2020,17290.49
