LOCATION,TIME,Value
NGA,1963,-61014559.71
NIC,1963,-7512955.286
NPL,1963,0.0
PAK,1963,-12179985.72
PAN,1963,-71533000.0
PER,1963,-143250748.1
PHL,1963,-16431030.07
PNG,1963,-2239776.32
PRI,1963,-62500000.0
SDN,1963,333333.3333
SGP,1963,22050176.4
SOM,1963,7.94928082
SUR,1963,-51750000.0
SWZ,1963,-8128377.432
TCD,1963,-3297600.743
TGO,1963,3624700.632
THA,1963,-7681521.843
TTO,1963,641.6613195
UGA,1963,-3819706.499
URY,1963,-13216150.14
VCT,1963,0.0
VEN,1963,-621000000.0
ZAF,1963,-323399870.8
ZMB,1963,-69428571.43
ZWE,1963,-312780144.1
AFG,1964,15555515.56
ARG,1964,662611831.5
AUS,1964,-3359838.728
BDI,1964,-2764002.0
BEN,1964,-772704.01
BFA,1964,3436547.045
BHS,1964,-31666960.78
BLZ,1964,-169886.6023
BRA,1964,0.0
BWA,1964,5139829.918
CAF,1964,-408133.4644
CHL,1964,-103739130.4
CIV,1964,-24261007.35
COG,1964,-3368494.411
CRI,1964,-11416083.97
DOM,1964,-19099600.0
DZA,1964,459196.6944
ECU,1964,-18943280.28
FJI,1964,-4155647.903
GAB,1964,-18796113.65
GHA,1964,-16806722.69
GNQ,1964,0.0
GRC,1964,139724531.7
GTM,1964,-16999900.0
GUY,1964,-16741118.82
HKG,1964,58516518.8
HND,1964,-7000000.0
IND,1964,-304500304.5
IRN,1964,-162883622.7
JAM,1964,-21376592.47
KEN,1964,-29735848.08
KHM,1964,566534.2857
KOR,1964,36942489.9
LKA,1964,-3095848.739
MAR,1964,41498666.14
MDG,1964,-26343007.76
MEX,1964,-602056000.0
MMR,1964,465718.7326
MWI,1964,-8539829.203
MYS,1964,-74153926.56
NER,1964,-2449303.179
NGA,1964,-107742965.1
NIC,1964,-10326698.05
NPL,1964,0.0
PAK,1964,-13860216.72
PAN,1964,-72152100.0
PER,1964,-179084397.9
PHL,1964,-21676854.22
PNG,1964,-3024000.433
PRI,1964,-82600000.0
SDN,1964,-2000000.0
SGP,1964,28289559.65
SLE,1964,1563526.206
SOM,1964,-294184.1573
SUR,1964,-53250000.0
SWZ,1964,-9804143.917
TCD,1964,-3093011.099
TGO,1964,3174465.529
THA,1964,-7937576.923
TTO,1964,699.9941668
UGA,1964,-2904612.159
URY,1964,-17692852.09
VCT,1964,0.0
VEN,1964,-692113636.4
ZAF,1964,-375199850.1
ZMB,1964,-98714285.71
ZWE,1964,-446938737.8
AFG,1965,20000000.0
ARG,1965,733528054.8
AUS,1965,76156344.5
BDI,1965,-1515851.852
BEN,1965,-800008.8957
BFA,1965,-3627782.319
BHS,1965,-35686274.51
BLZ,1965,-209790.2098
BRA,1965,0.0
BWA,1965,5654055.563
CAF,1965,-408029.1878
CHL,1965,-124500000.0
CIV,1965,-26699989.68
COG,1965,-3672555.982
CRI,1965,-14100000.0
DOM,1965,-11700000.0
DZA,1965,-81019221.81
ECU,1965,-25011989.75
EGY,1965,-39755351.68
FJI,1965,-6170507.493
GAB,1965,-20403088.79
GHA,1965,-26610644.26
GNQ,1965,0.0
GRC,1965,139748384.2
GTM,1965,-11700000.0
GUY,1965,-14705882.35
HKG,1965,-6457225.131
HND,1965,-13100000.0
IND,1965,-344393112.1
IRN,1965,-203938180.1
JAM,1965,-22539549.21
JOR,1965,8401008.121
KEN,1965,-26039989.56
KHM,1965,628560.0
KOR,1965,43918918.92
LKA,1965,-14915966.39
MAR,1965,-29048512.99
MDG,1965,-27551425.31
MEX,1965,-605360000.0
MMR,1965,558085.2948
MWI,1965,-6019879.602
MYS,1965,-89507382.73
NCL,1965,0.0
NER,1965,-2040227.552
NGA,1965,-220355592.9
NIC,1965,-21427143.36
NPL,1965,0.0
PAK,1965,-24989248.22
PAN,1965,-90918300.0
PER,1965,-190845156.2
PHL,1965,-31006344.01
PNG,1965,-3135849.479
PRI,1965,-117600000.0
PYF,1965,0.0
SDN,1965,0.0
SGP,1965,31392917.81
SLE,1965,1084859.566
SLV,1965,-7800000.0
SOM,1965,-195989.8641
SUR,1965,-33100000.0
SWZ,1965,-10639787.2
TCD,1965,-3429762.898
TGO,1965,-5599979.842
THA,1965,-3086572.115
TTO,1965,0.0
TUN,1965,-24380952.38
UGA,1965,-18767507.0
URY,1965,-20664145.64
VCT,1965,0.0
VEN,1965,-696177777.8
ZAF,1965,-415799833.9
ZMB,1965,-65000000.0
ZWE,1965,-252962655.7
AFG,1966,28888888.89
ARG,1966,1165716400.0
AUS,1966,-58237204.61
BDI,1966,-9396571.429
BEN,1966,-99999.83719
BFA,1966,-1704099.75
