,LOCATION,TIME,Value
1261,SWE,2001,46.88017
1262,SWE,2002,36.07195
1263,SWE,2003,31.96403
1264,SWE,2004,41.01732
1265,SWE,2005,49.94918
1266,SWE,2006,63.21703
1267,SWE,2007,76.0595
1268,SWE,2008,53.34807
1269,SWE,2009,48.22885
1270,SWE,2010,63.01257
1271,SWE,2011,63.96299
1272,SWE,2012,63.39936
1273,SWE,2013,74.22955
1274,SWE,2014,85.76127
1275,SWE,2015,100.0
1276,SWE,2016,95.41479
1277,SWE,2017,110.3441
1278,SWE,2018,110.9219
1279,SWE,2019,117.8023
1280,SWE,2020,130.2888
1281,SWE,2021,178.6063
1282,SWE,2022,158.349
1283,CHE,1955,2.885838
1284,CHE,1956,2.987411
1285,CHE,1957,2.754151
1286,CHE,1958,2.741691
1287,CHE,1959,3.703937
1288,CHE,1960,5.221961
1289,CHE,1961,7.716286
1290,CHE,1962,7.90754
1291,CHE,1963,7.249664
1292,CHE,1964,6.63935
1293,CHE,1965,6.102134
1294,CHE,1966,5.654788
1295,CHE,1967,6.057074
1296,CHE,1968,8.729636
1297,CHE,1969,10.45419
1298,CHE,1970,9.316669
1299,CHE,1971,10.15904
1300,CHE,1972,11.92665
1301,CHE,1973,10.80215
1302,CHE,1974,7.930821
1303,CHE,1975,7.939083
1304,CHE,1976,8.790467
1305,CHE,1977,9.284626
1306,CHE,1978,9.245574
1307,CHE,1979,10.05816
1308,CHE,1980,10.00058
1309,CHE,1981,9.265851
1310,CHE,1982,8.594457
1311,CHE,1983,10.61991
1312,CHE,1984,11.64953
1313,CHE,1985,14.92089
1314,CHE,1986,19.15779
1315,CHE,1987,18.43157
1316,CHE,1988,15.58027
1317,CHE,1989,19.03888
1318,CHE,1990,18.51909
1319,CHE,1991,18.53009
1320,CHE,1992,20.31243
1321,CHE,1993,25.86831
1322,CHE,1994,30.38149
1323,CHE,1995,31.39279
1324,CHE,1996,39.43304
1325,CHE,1997,55.50232
1326,CHE,1998,74.13711
1327,CHE,1999,75.94938
1328,CHE,2000,84.94353
1329,CHE,2001,75.58876
1330,CHE,2002,61.61496
1331,CHE,2003,52.44557
1332,CHE,2004,61.84813
1333,CHE,2005,71.3159
1334,CHE,2006,89.7703
1335,CHE,2007,101.9368
1336,CHE,2008,78.60429
1337,CHE,2009,64.07933
1338,CHE,2010,73.47774
1339,CHE,2011,68.54575
1340,CHE,2012,70.37756
1341,CHE,2013,86.62769
1342,CHE,2014,95.60264
1343,CHE,2015,100.0
1344,CHE,2016,92.26156
1345,CHE,2017,103.9174
1346,CHE,2018,104.9205
1347,CHE,2019,114.2022
1348,CHE,2020,118.4709
1349,CHE,2021,136.7952
1350,CHE,2022,130.2957
1351,TUR,1988,0.006610696
1352,TUR,1989,0.01115555
1353,TUR,1990,0.04947693
1354,TUR,1991,0.04627487
1355,TUR,1992,0.04916705
1356,TUR,1993,0.1283921
1357,TUR,1994,0.2687661
1358,TUR,1995,0.519766
1359,TUR,1996,0.847202
1360,TUR,1997,2.513407
1361,TUR,1998,4.022712
1362,TUR,1999,7.124781
1363,TUR,2000,17.92645
1364,TUR,2001,12.57148
1365,TUR,2002,13.65925
1366,TUR,2003,15.21534
1367,TUR,2004,24.65738
1368,TUR,2005,36.38765
1369,TUR,2006,49.38138
1370,TUR,2007,59.82195
1371,TUR,2008,46.6427
1372,TUR,2009,46.48414
1373,TUR,2010,73.73137
1374,TUR,2011,75.30027
1375,TUR,2012,79.03025
1376,TUR,2013,96.60293
1377,TUR,2014,93.2354
1378,TUR,2015,100.0
1379,TUR,2016,95.66441
1380,TUR,2017,122.7455
1381,TUR,2018,126.2625
1382,TUR,2019,123.0558
1383,TUR,2020,140.5114
1384,TUR,2021,187.146
1385,TUR,2022,369.2984
1386,GBR,1958,1.751616
1387,GBR,1959,2.397636
1388,GBR,1960,2.897725
1389,GBR,1961,2.987026
1390,GBR,1962,2.782722
1391,GBR,1963,3.146462
1392,GBR,1964,3.354687
1393,GBR,1965,3.157788
1394,GBR,1966,3.186103
1395,GBR,1967,3.400863
1396,GBR,1968,4.80355
1397,GBR,1969,4.756067
1398,GBR,1970,4.211546
1399,GBR,1971,4.957758
1400,GBR,1972,6.328209
1401,GBR,1973,5.468737
1402,GBR,1974,3.220517
1403,GBR,1975,4.023795
1404,GBR,1976,4.819667
1405,GBR,1977,6.178793
1406,GBR,1978,6.961597
1407,GBR,1979,7.910371
1408,GBR,1980,8.454021
1409,GBR,1981,9.534787
1410,GBR,1982,11.04725
1411,GBR,1983,13.94236
1412,GBR,1984,16.55168
1413,GBR,1985,19.82957
1414,GBR,1986,24.09079
1415,GBR,1987,30.8404
1416,GBR,1988,27.33012
1417,GBR,1989,32.9841
1418,GBR,1990,33.73354
1419,GBR,1991,37.38638
1420,GBR,1992,38.83461
1421,GBR,1993,44.8815
1422,GBR,1994,47.64867
1423,GBR,1995,50.8046
1424,GBR,1996,58.054
1425,GBR,1997,71.1327
1426,GBR,1998,85.39407
1427,GBR,1999,95.26723
1428,GBR,2000,96.60779
1429,GBR,2001,84.28798
1430,GBR,2002,69.74495
1431,GBR,2003,61.38608
1432,GBR,2004,68.56075
1433,GBR,2005,78.19041
1434,GBR,2006,89.81042
1435,GBR,2007,97.11161
1436,GBR,2008,81.40406
1437,GBR,2009,69.23383
1438,GBR,2010,82.91277
1439,GBR,2011,86.29498
1440,GBR,2012,87.05782
1441,GBR,2013,98.11622
1442,GBR,2014,101.3356
1443,GBR,2015,100.0
1444,GBR,2016,98.14618
1445,GBR,2017,111.8835
1446,GBR,2018,111.5282
1447,GBR,2019,110.3715
1448,GBR,2020,95.16901
1449,GBR,2021,106.1154
1450,GBR,2022,111.6434
1451,USA,1957,2.479235
1452,USA,1958,2.562685
1453,USA,1959,3.293681
1454,USA,1960,3.221421
1455,USA,1961,3.604168
1456,USA,1962,3.333774
1457,USA,1963,3.724447
1458,USA,1964,4.338624
1459,USA,1965,4.693504
1460,USA,1966,4.570708
1461,USA,1967,5.027934
1462,USA,1968,5.48334
1463,USA,1969,5.413617
1464,USA,1970,4.527286
1465,USA,1971,5.369632
1466,USA,1972,5.970877
1467,USA,1973,5.686059
1468,USA,1974,4.341396
1469,USA,1975,4.528842
1470,USA,1976,5.393252
1471,USA,1977,5.316549
1472,USA,1978,5.317991
1473,USA,1979,5.77564
1474,USA,1980,6.744715
1475,USA,1981,7.32983
1476,USA,1982,6.826087
1477,USA,1983,9.173972
1478,USA,1984,9.153415
1479,USA,1985,10.70473
1480,USA,1986,13.4681
1481,USA,1987,16.01345
1482,USA,1988,14.84605
1483,USA,1989,17.8264
1484,USA,1990,18.16455
1485,USA,1991,20.4334
1486,USA,1992,22.67925
1487,USA,1993,24.71585
1488,USA,1994,25.16595
1489,USA,1995,28.83294
1490,USA,1996,35.46993
1491,USA,1997,45.21169
1492,USA,1998,54.49232
1493,USA,1999,61.31567
1494,USA,2000,63.72674
1495,USA,2001,59.98403
1496,USA,2002,52.27592
1497,USA,2003,51.0275
1498,USA,2004,61.9426
1499,USA,2005,68.82951
1500,USA,2006,78.27296
1501,USA,2007,90.35461
1502,USA,2008,75.2883
1503,USA,2009,57.05276
1504,USA,2010,67.69056
1505,USA,2011,73.72998
1506,USA,2012,75.00751
1507,USA,2013,88.2661
1508,USA,2014,99.80853
1509,USA,2015,100.0
1510,USA,2016,97.23914
1511,USA,2017,110.9174
1512,USA,2018,118.4078
1513,USA,2019,120.4798
1514,USA,2020,118.3728
1515,USA,2021,152.1502
1516,USA,2022,144.8477
1517,BRA,1980,0.0
1518,BRA,1981,0.0
1519,BRA,1982,0.0
1520,BRA,1983,0.0
1521,BRA,1984,0.0
1522,BRA,1985,0.0
1523,BRA,1986,0.0
1524,BRA,1987,0.0
1525,BRA,1988,2.714386e-09
1526,BRA,1989,7.147883e-08
1527,BRA,1990,7.42837e-07
1528,BRA,1991,7.716095e-06
1529,BRA,1992,0.0001215457
1530,BRA,1993,0.1885857
1531,BRA,1994,6.284243
1532,BRA,1995,7.816839
1533,BRA,1996,11.76699
1534,BRA,1997,20.77679
1535,BRA,1998,18.61572
1536,BRA,1999,22.19518
1537,BRA,2000,32.66668
1538,BRA,2001,28.20103
1539,BRA,2002,23.08524
1540,BRA,2003,28.97117
1541,BRA,2004,44.82054
1542,BRA,2005,55.31696
1543,BRA,2006,76.58134
1544,BRA,2007,106.9468
1545,BRA,2008,111.0512
1546,BRA,2009,105.9001
1547,BRA,2010,135.1391
1548,BRA,2011,123.1824
1549,BRA,2012,119.8612
1550,BRA,2013,107.9247
1551,BRA,2014,105.7618
1552,BRA,2015,100.0
1553,BRA,2016,106.7123
1554,BRA,2017,136.843
1555,BRA,2018,164.1337
1556,BRA,2019,202.3809
1557,BRA,2020,198.4697
1558,BRA,2021,234.806
1559,BRA,2022,220.4223
1560,CHL,1990,4.765095
1561,CHL,1991,10.77028
1562,CHL,1992,14.91921
1563,CHL,1993,16.1351
1564,CHL,1994,25.01264
1565,CHL,1995,30.31476
1566,CHL,1996,28.85338
1567,CHL,1997,28.39795
1568,CHL,1998,21.46298
1569,CHL,1999,23.63529
1570,CHL,2000,26.61829
1571,CHL,2001,27.78506
1572,CHL,2002,26.78571
1573,CHL,2003,32.52565
1574,CHL,2004,41.82286
1575,CHL,2005,50.08531
1576,CHL,2006,54.49514
1577,CHL,2007,74.98976
1578,CHL,2008,69.44122
1579,CHL,2009,75.68615
1580,CHL,2010,105.1975
1581,CHL,2011,112.6274
1582,CHL,2012,110.8381
1583,CHL,2013,106.0096
1584,CHL,2014,99.80161
1585,CHL,2015,100.0
1586,CHL,2016,104.8108
1587,CHL,2017,130.6146
1588,CHL,2018,145.2496
1589,CHL,2019,135.1048
1590,CHL,2020,106.5155
1591,CHL,2021,118.0875
1592,CHL,2022,139.6596
1593,CHN,1992,21.11407
1594,CHN,1993,22.55912
1595,CHN,1994,17.52864
1596,CHN,1995,15.02381
1597,CHN,1996,24.81043
1598,CHN,1997,32.30732
1599,CHN,1998,31.02488
1600,CHN,1999,36.86428
1601,CHN,2000,50.45588
1602,CHN,2001,53.02361
1603,CHN,2002,42.41256
1604,CHN,2003,39.7118
1605,CHN,2004,40.26295
1606,CHN,2005,31.32482
1607,CHN,2006,43.70474
1608,CHN,2007,114.0021
1609,CHN,2008,82.77369
1610,CHN,2009,74.00108
1611,CHN,2010,76.56194
1612,CHN,2011,72.19923
1613,CHN,2012,60.07354
1614,CHN,2013,59.48183
1615,CHN,2014,60.35364
1616,CHN,2015,100.0
1617,CHN,2016,81.16949
1618,CHN,2017,87.87812
1619,CHN,2018,79.73399
1620,CHN,2019,78.88381
1621,CHN,2020,84.38828
1622,CHN,2021,95.83553
1623,CHN,2022,87.28246
1624,COL,1991,1.464606
1625,COL,1992,4.731424
1626,COL,1993,5.321887
1627,COL,1994,9.81804
1628,COL,1995,8.314062
1629,COL,1996,8.51594
1630,COL,1997,12.62789
1631,COL,1998,11.10436
1632,COL,1999,9.988752
1633,COL,2000,8.697018
1634,COL,2001,8.412957
1635,COL,2002,10.9782
1636,COL,2003,16.09973
1637,COL,2004,27.77428
1638,COL,2005,48.58283
1639,COL,2006,76.01475
1640,COL,2007,79.27251
1641,COL,2008,71.11864
1642,COL,2009,84.57743
1643,COL,2010,122.0731
1644,COL,2011,129.2034
1645,COL,2012,132.6405
1646,COL,2013,134.1475
1647,COL,2014,126.5074
1648,COL,2015,100.0
1649,COL,2016,101.3692
1650,COL,2017,110.9004
1651,COL,2018,116.3269
1652,COL,2019,120.597
1653,COL,2020,98.27465
1654,COL,2021,103.3426
1655,COL,2022,107.8059
1656,EST,1997,33.81955
1657,EST,1998,19.95684
1658,EST,1999,12.80177
1659,EST,2000,16.85349
1660,EST,2001,15.4353
1661,EST,2002,20.63642
1662,EST,2003,28.81999
1663,EST,2004,40.7751
1664,EST,2005,70.2357
1665,EST,2006,78.03391
1666,EST,2007,102.9832
1667,EST,2008,61.37792
1668,EST,2009,39.08342
1669,EST,2010,67.41861
1670,EST,2011,75.55305
1671,EST,2012,73.63876
1672,EST,2013,94.52067
1673,EST,2014,91.33462
1674,EST,2015,100.0
1675,EST,2016,113.8415
1676,EST,2017,135.7102
1677,EST,2018,144.1684
1678,EST,2019,144.3101
1679,EST,2020,139.8696
1680,EST,2021,199.9171
1681,EST,2022,210.9568
1682,IND,1957,0.4566957
1683,IND,1958,0.458891
1684,IND,1959,0.5178868
1685,IND,1960,0.5837505
1686,IND,1961,0.6173433
1687,IND,1962,0.6389531
1688,IND,1963,0.5736928
1689,IND,1964,0.5723134
1690,IND,1965,0.5271202
1691,IND,1966,0.5106793
1692,IND,1967,0.5148245
1693,IND,1968,0.515479
1694,IND,1969,0.6005104
1695,IND,1970,0.6498166
1696,IND,1971,0.628436
1697,IND,1972,0.6176912
1698,IND,1973,0.4174556
1699,IND,1974,0.3703729
1700,IND,1975,0.305288
1701,IND,1976,0.324615
1702,IND,1977,0.3331554
1703,IND,1978,0.3870881
1704,IND,1979,0.4397411
1705,IND,1980,0.4773742
1706,IND,1981,0.6917012
1707,IND,1982,0.8177356
1708,IND,1983,0.8455164
1709,IND,1984,0.9222642
1710,IND,1985,1.525746
1711,IND,1986,2.124938
1712,IND,1987,1.775091
1713,IND,1988,2.037438
1714,IND,1989,2.622107
1715,IND,1990,3.560524
1716,IND,1991,5.382676
1717,IND,1992,10.87743
1718,IND,1993,9.345636
1719,IND,1994,14.87937
1720,IND,1995,12.2854
1721,IND,1996,12.36158
1722,IND,1997,13.90455
1723,IND,1998,12.21954
1724,IND,1999,15.16675
1725,IND,2000,16.87026
1726,IND,2001,12.73223
1727,IND,2002,11.91889
1728,IND,2003,14.09408
1729,IND,2004,20.35729
1730,IND,2005,26.9832
1731,IND,2006,41.81253
1732,IND,2007,56.8198
1733,IND,2008,52.72863
1734,IND,2009,49.68023
1735,IND,2010,66.46271
1736,IND,2011,65.03504
1737,IND,2012,64.54039
1738,IND,2013,72.01601
1739,IND,2014,90.13815
1740,IND,2015,100.0
1741,IND,2016,96.40953
1742,IND,2017,112.9727
1743,IND,2018,129.4305
1744,IND,2019,140.262
1745,IND,2020,138.2809
1746,IND,2021,196.4027
1747,IND,2022,211.5433
1748,IDN,1998,8.522371
1749,IDN,1999,11.06121
1750,IDN,2000,10.35827
1751,IDN,2001,8.224827
1752,IDN,2002,9.206019
1753,IDN,2003,10.39737
1754,IDN,2004,16.22005
1755,IDN,2005,22.17092
1756,IDN,2006,29.01402
1757,IDN,2007,44.32719
1758,IDN,2008,42.81182
1759,IDN,2009,40.30956
1760,IDN,2010,62.26179
1761,IDN,2011,75.94727
1762,IDN,2012,83.6391
1763,IDN,2013,93.55501
1764,IDN,2014,100.0018
1765,IDN,2015,100.0
1766,IDN,2016,102.3611
1767,IDN,2017,116.9637
1768,IDN,2018,124.0269
1769,IDN,2019,128.3409
1770,IDN,2020,106.7073
1771,IDN,2021,126.7387
1772,IDN,2022,141.8374
1773,ISR,1980,0.004654578
1774,ISR,1981,0.01418784
1775,ISR,1982,0.0464521
1776,ISR,1983,0.09488077
1777,ISR,1984,0.24405
1778,ISR,1985,1.197909
1779,ISR,1986,1.878112
1780,ISR,1987,2.603675
1781,ISR,1988,2.496725
1782,ISR,1989,3.713852
1783,ISR,1990,5.135575
1784,ISR,1991,7.730083
1785,ISR,1992,11.74767
1786,ISR,1993,17.87581
1787,ISR,1994,16.46231
1788,ISR,1995,13.58939
1789,ISR,1996,13.99471
1790,ISR,1997,19.63645
1791,ISR,1998,20.74113
1792,ISR,1999,26.94396
1793,ISR,2000,37.48959
1794,ISR,2001,29.6571
1795,ISR,2002,28.01686
1796,ISR,2003,32.14215
1797,ISR,2004,43.90435
1798,ISR,2005,53.44145
1799,ISR,2006,63.86919
1800,ISR,2007,77.87368
1801,ISR,2008,64.91547
1802,ISR,2009,62.0122
1803,ISR,2010,81.54421
1804,ISR,2011,77.52296
1805,ISR,2012,70.93266
1806,ISR,2013,77.34566
1807,ISR,2014,89.43774
1808,ISR,2015,100.0
1809,ISR,2016,90.5583
1810,ISR,2017,85.79356
1811,ISR,2018,88.73357
1812,ISR,2019,91.29548
1813,ISR,2020,88.19936
1814,ISR,2021,110.7992
1815,ISR,2022,121.9685
1816,LVA,2000,27.13753
1817,LVA,2001,37.50203
1818,LVA,2002,42.50338
1819,LVA,2003,52.0159
1820,LVA,2004,70.73293
1821,LVA,2005,106.342
1822,LVA,2006,129.1226
1823,LVA,2007,144.4603
1824,LVA,2008,100.1078
1825,LVA,2009,54.42477
1826,LVA,2010,75.70319
1827,LVA,2011,85.44159
1828,LVA,2012,80.533
1829,LVA,2013,90.64209
1830,LVA,2014,91.46299
1831,LVA,2015,100.0
1832,LVA,2016,137.5174
1833,LVA,2017,189.1982
1834,LVA,2018,211.0535
1835,LVA,2019,213.0239
1836,LVA,2020,221.2987
1837,LVA,2021,254.1416
1838,LVA,2022,236.7327
1839,RUS,1998,2.987355
1840,RUS,1999,5.893008
1841,RUS,2000,12.30348
1842,RUS,2001,11.19945
1843,RUS,2002,17.82733
1844,RUS,2003,25.10603
1845,RUS,2004,33.88972
1846,RUS,2005,42.30698
1847,RUS,2006,81.17259
1848,RUS,2007,102.1392
1849,RUS,2008,81.55727
1850,RUS,2009,60.2296
1851,RUS,2010,85.08493
1852,RUS,2011,95.44629
1853,RUS,2012,86.31933
1854,RUS,2013,85.55556
1855,RUS,2014,84.90231
1856,RUS,2015,100.0
1857,RUS,2016,114.6625
1858,RUS,2017,121.157
1859,RUS,2018,137.3069
1860,RUS,2019,159.5579
1861,RUS,2020,170.7097
1862,RUS,2021,223.0926
1863,RUS,2022,146.1969
1864,SVN,1994,25.37159
1865,SVN,1995,37.66898
1866,SVN,1996,35.39827
1867,SVN,1997,43.0828
1868,SVN,1998,50.82732
1869,SVN,1999,55.77876
1870,SVN,2000,52.38146
1871,SVN,2001,58.14683
1872,SVN,2002,88.87251
1873,SVN,2003,103.615
1874,SVN,2004,140.0493
1875,SVN,2005,142.6342
1876,SVN,2006,161.1134
1877,SVN,2007,289.5231
1878,SVN,2008,225.5939
1879,SVN,2009,130.6087
1880,SVN,2010,119.3873
1881,SVN,2011,97.19437
1882,SVN,2012,75.99403
1883,SVN,2013,83.8467
1884,SVN,2014,103.2485
1885,SVN,2015,100.0
1886,SVN,2016,94.98387
1887,SVN,2017,105.4775
1888,SVN,2018,112.9061
1889,SVN,2019,116.3612
1890,SVN,2020,114.7084
1891,SVN,2021,148.238
1892,SVN,2022,151.9981
1893,ZAF,1960,0.3074739
1894,ZAF,1961,0.2971303
1895,ZAF,1962,0.3635229
1896,ZAF,1963,0.5032595
1897,ZAF,1964,0.6328796
1898,ZAF,1965,0.656172
1899,ZAF,1966,0.6977064
1900,ZAF,1967,0.709114
1901,ZAF,1968,0.9943188
1902,ZAF,1969,1.18486
1903,ZAF,1970,0.7554218
1904,ZAF,1971,0.6894156
1905,ZAF,1972,0.9411941
1906,ZAF,1973,1.151772
1907,ZAF,1974,1.27171
1908,ZAF,1975,1.099585
1909,ZAF,1976,0.9338689
1910,ZAF,1977,0.9064026
1911,ZAF,1978,1.110572
1912,ZAF,1979,1.55828
1913,ZAF,1980,2.59744
1914,ZAF,1981,2.348407
1915,ZAF,1982,1.974859
1916,ZAF,1983,2.764985
1917,ZAF,1984,2.853797
1918,ZAF,1985,3.071234
1919,ZAF,1986,4.166573
1920,ZAF,1987,5.63516
1921,ZAF,1988,4.233717
1922,ZAF,1989,5.659127
1923,ZAF,1990,6.19065
1924,ZAF,1991,6.627704
1925,ZAF,1992,6.979475
1926,ZAF,1993,7.989237
1927,ZAF,1994,11.2186
1928,ZAF,1995,11.51568
1929,ZAF,1996,13.89487
1930,ZAF,1997,14.3754
1931,ZAF,1998,13.60025
1932,ZAF,1999,14.36449
1933,ZAF,2000,15.24859
1934,ZAF,2001,17.0357
1935,ZAF,2002,19.89727
1936,ZAF,2003,17.15743
1937,ZAF,2004,21.2661
1938,ZAF,2005,28.46781
1939,ZAF,2006,40.95665
1940,ZAF,2007,54.49379
1941,ZAF,2008,51.8544
1942,ZAF,2009,44.93449
1943,ZAF,2010,55.11971
1944,ZAF,2011,61.01483
1945,ZAF,2012,67.73363
1946,ZAF,2013,80.60722
1947,ZAF,2014,94.83372
1948,ZAF,2015,100.0
1949,ZAF,2016,99.2396
1950,ZAF,2017,105.6489
1951,ZAF,2018,108.7575
1952,ZAF,2019,108.3884
1953,ZAF,2020,104.3924
1954,ZAF,2021,129.4081
1955,ZAF,2022,136.5806
1956,EA19,1987,26.26248
1957,EA19,1988,22.99603
1958,EA19,1989,29.40107
1959,EA19,1990,30.80645
1960,EA19,1991,28.68058
1961,EA19,1992,28.67392
1962,EA19,1993,32.97291
1963,EA19,1994,37.46117
1964,EA19,1995,36.64056
1965,EA19,1996,42.56624
1966,EA19,1997,58.22867
1967,EA19,1998,78.65233
1968,EA19,1999,91.32528
1969,EA19,2000,118.9433
1970,EA19,2001,94.34077
1971,EA19,2002,73.0299
1972,EA19,2003,59.80849
1973,EA19,2004,70.48412
1974,EA19,2005,82.42458
1975,EA19,2006,100.3296
1976,EA19,2007,116.8953
1977,EA19,2008,88.08178
1978,EA19,2009,65.71683
1979,EA19,2010,74.54511
1980,EA19,2011,72.02015
1981,EA19,2012,67.3553
1982,EA19,2013,79.09197
1983,EA19,2014,89.47021
1984,EA19,2015,100.0
1985,EA19,2016,90.29774
1986,EA19,2017,105.7847
1987,EA19,2018,105.2684
1988,EA19,2019,104.92
1989,EA19,2020,101.0366
1990,EA19,2021,125.646
1991,EA19,2022,116.4966
1992,BGR,2001,19.27814
1993,BGR,2002,29.30424
1994,BGR,2003,65.82816
1995,BGR,2004,110.8218
1996,BGR,2005,168.6467
1997,BGR,2006,199.7563
1998,BGR,2007,317.455
1999,BGR,2008,214.1934
2000,BGR,2009,79.87545
2001,BGR,2010,82.42503
2002,BGR,2011,82.24596
2003,BGR,2012,65.95211
2004,BGR,2013,89.98864
2005,BGR,2014,117.3922
2006,BGR,2015,100.0
2007,BGR,2016,100.1508
2008,BGR,2017,139.7408
2009,BGR,2018,135.1617
2010,BGR,2019,120.5161
2011,BGR,2020,97.31348
2012,BGR,2021,115.1555
2013,BGR,2022,128.1046
2014,ROU,1998,7.965065
2015,ROU,1999,6.232438
2016,ROU,2000,7.517497
2017,ROU,2001,9.05324
2018,ROU,2002,17.10059
2019,ROU,2003,25.40249
2020,ROU,2004,43.58437
2021,ROU,2005,78.54527
2022,ROU,2006,106.5439
2023,ROU,2007,128.2235
2024,ROU,2008,81.62181
2025,ROU,2009,48.81874
2026,ROU,2010,72.44229
2027,ROU,2011,71.83239
2028,ROU,2012,67.31044
2029,ROU,2013,79.15414
2030,ROU,2014,93.38943
2031,ROU,2015,100.0
2032,ROU,2016,92.45515
2033,ROU,2017,110.7766
2034,ROU,2018,115.7189
2035,ROU,2019,120.7631
2036,ROU,2020,123.4399
2037,ROU,2021,161.6723
2038,ROU,2022,169.14
2039,HRV,1997,60.23163
2040,HRV,1998,45.22076
2041,HRV,1999,39.20307
2042,HRV,2000,49.21586
2043,HRV,2001,56.13046
2044,HRV,2002,67.44977
2045,HRV,2003,65.25732
2046,HRV,2004,74.25112
2047,HRV,2005,111.0166
2048,HRV,2006,160.1817
2049,HRV,2007,270.1489
2050,HRV,2008,190.7027
2051,HRV,2009,108.1554
2052,HRV,2010,115.0097
2053,HRV,2011,120.1981
2054,HRV,2012,100.4863
2055,HRV,2013,107.3287
2056,HRV,2014,103.7226
2057,HRV,2015,100.0
2058,HRV,2016,103.3312
2059,HRV,2017,111.5971
2060,HRV,2018,104.4901
2061,HRV,2019,109.2727
2062,HRV,2020,96.77103
2063,HRV,2021,114.0034
2064,HRV,2022,116.1533
