LOCATION,TIME,Value
CZE,2010,132121.226051754
CZE,2011,137035.516830306
CZE,2012,137927.776913147
CZE,2013,144617.456547796
CZE,2014,150774.079205762
CZE,2015,153735.938138515
CZE,2016,163421.080429312
CZE,2017,173772.969183593
CZE,2018,183353.431293166
CZE,2019,194992.042289678
CZE,2020,176761.147959521
CZE,2021,186698.061625288
DNK,1970,10899.8198895296
DNK,1971,11458.0466523614
DNK,1972,11855.0629727607
DNK,1973,13438.7396366902
DNK,1974,14501.3321454418
DNK,1975,16203.8061194485
DNK,1976,18396.1925874333
DNK,1977,19981.4418298626
DNK,1978,21741.2757711629
DNK,1979,23917.1174121762
DNK,1980,25899.9114192629
DNK,1981,27865.7157222158
DNK,1982,29827.7347394023
DNK,1983,31691.2805274566
DNK,1984,34044.9398675217
DNK,1985,36814.2715552429
DNK,1986,40297.0842363364
DNK,1987,40748.7066327702
DNK,1988,41565.1545813784
DNK,1989,43518.2333273747
DNK,1990,45792.6966617088
DNK,1991,48091.5924036509
DNK,1992,50640.190281982
DNK,1993,51454.7937441764
DNK,1994,56025.9491346931
DNK,1995,58165.9507340824
DNK,1996,60770.8404144909
DNK,1997,64117.0249542759
DNK,1998,67226.4305127272
DNK,1999,67515.8466450659
DNK,2000,70097.1818855048
DNK,2001,70031.7979572171
DNK,2002,72884.9863277885
DNK,2003,73889.4124232057
DNK,2004,80047.0192128144
DNK,2005,83602.9452699058
DNK,2006,90022.3889674374
DNK,2007,95375.4475658479
DNK,2008,99905.1445809765
DNK,2009,98742.2975291666
DNK,2010,102849.969782809
DNK,2011,105845.161621776
DNK,2012,108274.656494427
DNK,2013,111400.438527017
DNK,2014,112810.638015563
DNK,2015,115716.205962065
DNK,2016,119997.923647227
DNK,2017,127318.234066048
DNK,2018,136117.668922864
DNK,2019,140433.054070936
DNK,2020,139161.221882375
DNK,2021,146594.10255115
FIN,1970,7030.23378096453
FIN,1971,7456.12781030495
FIN,1972,8352.97099185386
FIN,1973,9322.07538612854
FIN,1974,10472.5088706208
FIN,1975,11696.267517306
FIN,1976,12570.6330584433
FIN,1977,13309.7465616206
FIN,1978,14567.5598648705
FIN,1979,16785.2182475659
FIN,1980,19060.5555870242
FIN,1981,21072.3640691031
FIN,1982,23385.4777371888
FIN,1983,25137.9742553685
FIN,1984,26947.805607977
FIN,1985,29025.3152509492
FIN,1986,30880.3689191361
FIN,1987,33326.9206704039
FIN,1988,36553.4844547628
FIN,1989,39932.0066134943
FIN,1990,41562.7723257907
FIN,1991,41653.438838721
FIN,1992,40974.1297367161
FIN,1993,40875.7846679741
FIN,1994,42814.0336272824
FIN,1995,45869.1207779181
FIN,1996,48409.1368799105
FIN,1997,51275.6228896557
FIN,1998,54543.1547798907
FIN,1999,57386.7536162956
FIN,2000,60855.1301302981
FIN,2001,62815.1291445088
FIN,2002,65694.608110707
FIN,2003,68781.3586625531
FIN,2004,73717.2869301258
FIN,2005,76540.4648457503
FIN,2006,82475.8121564401
FIN,2007,89884.0586545239
FIN,2008,96563.11763604
FIN,2009,96195.8889953541
FIN,2010,101165.703529392
FIN,2011,108080.914905294
FIN,2012,109700.352495116
FIN,2013,112653.809889666
FIN,2014,115286.889938061
FIN,2015,117573.052804421
FIN,2016,124395.068835941
FIN,2017,128193.184291024
FIN,2018,133594.975799266
FIN,2019,138381.447018158
FIN,2020,132769.205788218
FIN,2021,138386.802705802
FRA,1970,99481.1448389087
FRA,1971,109500.715234539
FRA,1972,118962.786470847
FRA,1973,132427.755081195
FRA,1974,150248.472833333
FRA,1975,165951.702591604
FRA,1976,184599.134104213
FRA,1977,201633.643824912
FRA,1978,224038.591684611
FRA,1979,252214.115531062
FRA,1980,282701.741474803
FRA,1981,314114.714272802
FRA,1982,342370.45099185
FRA,1983,359893.161816062
FRA,1984,375911.194922226
FRA,1985,396281.592947171
FRA,1986,419718.990613622
FRA,1987,446836.640396771
FRA,1988,479719.357361351
FRA,1989,516598.931895101
FRA,1990,553300.938106605
FRA,1991,575535.251844179
FRA,1992,597521.71140754
FRA,1993,612048.709775239
FRA,1994,635286.784837331
FRA,1995,659833.857726569
FRA,1996,688501.501020541
FRA,1997,708466.840610279
FRA,1998,743612.726408088
FRA,1999,777483.143811686
FRA,2000,851214.461898833
FRA,2001,913437.335974207
FRA,2002,946390.015565624
FRA,2003,941655.981393322
FRA,2004,976630.66687709
FRA,2005,1033830.04051413
FRA,2006,1080612.32707005
FRA,2007,1134402.1822773
FRA,2008,1172903.7808501
FRA,2009,1180055.42031784
FRA,2010,1230847.73028526
FRA,2011,1282183.90742742
FRA,2012,1289329.16162096
FRA,2013,1343342.46673186
FRA,2014,1358427.67619988
FRA,2015,1362675.1061653
FRA,2016,1431052.38723192
FRA,2017,1462726.08529153
FRA,2018,1514654.58352484
FRA,2019,1596812.9880855
FRA,2020,1503215.00075333
FRA,2021,1605984.900708
DEU,1970,166045.358906933
DEU,1971,182586.903935926
DEU,1972,198987.129767987
DEU,1973,215722.761944249
DEU,1974,237747.835433255
DEU,1975,267171.255167307
DEU,1976,293911.511037635
